timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,primary_return_pct
2025-10-03T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6724.3,6725.0,304.0,Session window closed.,SUPPLEMENTAL,6685.0,6725.0,6765.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,11.7674,13.93,1.1214,3.37,0.086,conservative,
2025-10-06T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6726.8,6720.0,305.0,Opened the primary butterfly corridor layer.,PRIMARY,6680.0,6720.0,6760.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-06T14:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6726.65,6725.0,306.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6685.0,6725.0,6765.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-06T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6735.27,6725.0,,Corridor drift started.,,,,,,,,,,,,,10.27,,,,,,,,
2025-10-06T15:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6737.81,6730.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-06T15:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6741.52,6730.0,,Corridor drift started.,,,,,,,,,,,,,11.52,,,,,,,,
2025-10-06T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6738.21,6730.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-10-06T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6743.0,6720.0,305.0,Session window closed.,PRIMARY,6680.0,6720.0,6760.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.8665,12.8701,0.2205,2.3101,0.086,conservative,
2025-10-06T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6743.0,6725.0,306.0,Session window closed.,SUPPLEMENTAL,6685.0,6725.0,6765.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,11.119,13.1672,0.473,2.6072,0.086,conservative,
2025-10-07T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6746.2,6745.0,307.0,Opened the primary butterfly corridor layer.,PRIMARY,6705.0,6745.0,6785.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-07T14:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6736.69,6740.0,308.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6700.0,6740.0,6780.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-10-07T14:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6733.92,6745.0,,Corridor drift started.,,,,,,,,,,,,,11.08,,,,,,,,
2025-10-07T15:10:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6719.16,6740.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,20.84,8.0,,,,,,,
2025-10-07T15:15:00+00:00,SPX,REBUILT,REBUILD,6718.48,6745.0,307.0,Removed prior layers for rebuild.,PRIMARY,6705.0,6745.0,6785.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.5775,12.5301,-0.0685,1.9701,0.086,conservative,
