timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,primary_return_pct
2025-07-16T17:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6253.5,6240.0,,Corridor drift started.,,,,,,,,,,,,,13.5,,,,,,,,
2025-07-16T17:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6250.87,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T18:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6254.35,6240.0,,Corridor drift started.,,,,,,,,,,,,,14.35,,,,,,,,
2025-07-16T18:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6252.4,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T18:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6258.48,6245.0,,Corridor drift started.,,,,,,,,,,,,,13.48,,,,,,,,
2025-07-16T18:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6259.3,6250.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T18:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6263.84,6250.0,,Corridor drift started.,,,,,,,,,,,,,13.84,,,,,,,,
2025-07-16T19:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6261.9,6250.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T19:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6263.15,6250.0,,Corridor drift started.,,,,,,,,,,,,,13.15,,,,,,,,
2025-07-16T19:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6261.74,6250.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6264.92,6245.0,137.0,Session window closed.,PRIMARY,6205.0,6245.0,6285.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.9738,12.9964,0.3278,2.4364,0.086,conservative,
2025-07-16T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6264.92,6245.0,138.0,Session window closed.,SUPPLEMENTAL,6205.0,6245.0,6285.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.9349,12.9506,0.2889,2.3906,0.086,conservative,
2025-07-17T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6282.73,6265.0,139.0,Opened the primary butterfly corridor layer.,PRIMARY,6225.0,6265.0,6305.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-17T14:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6283.27,6265.0,,Corridor drift started.,,,,,,,,,,,,,18.27,,,,,,,,
2025-07-17T14:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6276.51,6265.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-17T14:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6275.66,6270.0,140.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6230.0,6270.0,6310.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-17T14:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6278.5,6265.0,,Corridor drift started.,,,,,,,,,,,,,13.5,,,,,,,,
2025-07-17T14:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6273.38,6265.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-17T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6285.35,6270.0,,Corridor drift started.,,,,,,,,,,,,,15.35,,,,,,,,
2025-07-17T15:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6284.74,6275.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-17T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6287.81,6275.0,,Corridor drift started.,,,,,,,,,,,,,12.81,,,,,,,,
2025-07-17T15:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6291.95,6280.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-17T15:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6293.51,6280.0,,Corridor drift started.,,,,,,,,,,,,,13.51,,,,,,,,
2025-07-17T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6289.07,6280.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-17T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6302.17,6265.0,139.0,Session window closed.,PRIMARY,6225.0,6265.0,6305.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.144,12.0202,-0.502,1.4602,0.086,conservative,
2025-07-17T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6302.17,6270.0,140.0,Session window closed.,SUPPLEMENTAL,6230.0,6270.0,6310.0,40.0,7.0,10.646,10.56,,0.086,1.0,100.0,,,10.3921,12.312,-0.2539,1.752,0.086,conservative,
2025-07-18T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6307.17,6300.0,141.0,Opened the primary butterfly corridor layer.,PRIMARY,6260.0,6300.0,6340.0,40.0,7.0,10.646,10.56,0.086,0.086,1.0,100.0,,,,,,,,,
