timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,friction_cost,close_value,realized_pnl,drift_distance
2025-10-23T13:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,670.4,667.0,,Corridor drift started.,,,,,,,,,,,3.4
2025-10-23T13:55:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,669.96,667.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-10-23T14:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,669.93,668.0,272.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,663.0,668.0,673.0,5.0,5.0,1.156,0.056,,,
2025-10-23T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.09,667.0,271.0,Session window closed.,PRIMARY,662.0,667.0,672.0,5.0,5.0,1.156,,0.0,-1.156,
2025-10-23T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.09,668.0,272.0,Session window closed.,SUPPLEMENTAL,663.0,668.0,673.0,5.0,5.0,1.156,,1.5008,0.3448,
2025-10-24T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,676.96,673.0,273.0,Opened the primary butterfly corridor layer.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,
2025-10-24T13:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,676.95,673.0,273.0,Regime turned TREND_UP.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,,1.4669,0.3109,
2025-10-24T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,677.39,674.0,274.0,Opened the primary butterfly corridor layer.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,0.056,,,
2025-10-24T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,677.17,676.0,275.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,671.0,676.0,681.0,5.0,5.0,1.156,0.056,,,
2025-10-24T15:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,678.28,675.0,,Corridor drift started.,,,,,,,,,,,3.28
2025-10-24T15:40:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,677.79,675.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-10-24T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,678.03,674.0,274.0,Session window closed.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,,1.5011,0.3451,
2025-10-24T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,678.03,676.0,275.0,Session window closed.,SUPPLEMENTAL,671.0,676.0,681.0,5.0,5.0,1.156,,1.7276,0.5716,
2025-10-27T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,682.6,679.0,276.0,Opened the primary butterfly corridor layer.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,
2025-10-27T13:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,682.96,679.0,276.0,Regime turned TREND_UP.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,,1.4659,0.3099,
2025-10-27T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.1,680.0,277.0,Opened the primary butterfly corridor layer.,PRIMARY,675.0,680.0,685.0,5.0,5.0,1.156,0.056,,,
2025-10-27T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,682.76,681.0,278.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,676.0,681.0,686.0,5.0,5.0,1.156,0.056,,,
2025-10-27T15:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,683.04,680.0,,Corridor drift started.,,,,,,,,,,,3.04
2025-10-27T15:15:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,682.99,680.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-10-27T15:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,683.14,680.0,,Corridor drift started.,,,,,,,,,,,3.14
2025-10-27T15:30:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,683.44,681.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-10-27T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,684.69,680.0,277.0,Session window closed.,PRIMARY,675.0,680.0,685.0,5.0,5.0,1.156,,1.4248,0.2688,
2025-10-27T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,684.69,681.0,278.0,Session window closed.,SUPPLEMENTAL,676.0,681.0,686.0,5.0,5.0,1.156,,1.5396,0.3836,
2025-10-28T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,685.67,685.0,279.0,Opened the primary butterfly corridor layer.,PRIMARY,680.0,685.0,690.0,5.0,5.0,1.156,0.056,,,
2025-10-28T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,687.97,685.0,279.0,Session window closed.,PRIMARY,680.0,685.0,690.0,5.0,5.0,1.156,,1.6353,0.4793,
2025-10-29T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,688.92,688.0,280.0,Opened the primary butterfly corridor layer.,PRIMARY,683.0,688.0,693.0,5.0,5.0,1.156,0.056,,,
2025-10-29T18:35:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,683.55,688.0,280.0,Regime turned TREND_DOWN.,PRIMARY,683.0,688.0,693.0,5.0,5.0,1.156,,1.4526,0.2966,
2025-10-29T18:40:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.29,686.0,281.0,Opened the primary butterfly corridor layer.,PRIMARY,681.0,686.0,691.0,5.0,5.0,1.156,0.056,,,
2025-10-29T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,685.4,686.0,281.0,Session window closed.,PRIMARY,681.0,686.0,691.0,5.0,5.0,1.156,,1.8279,0.6719,
2025-10-30T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.97,685.0,282.0,Opened the primary butterfly corridor layer.,PRIMARY,680.0,685.0,690.0,5.0,5.0,1.156,0.056,,,
2025-10-30T19:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,682.0,683.0,283.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,678.0,683.0,688.0,5.0,5.0,1.156,0.056,,,
2025-10-30T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,680.83,685.0,282.0,Session window closed.,PRIMARY,680.0,685.0,690.0,5.0,5.0,1.156,,1.4935,0.3375,
2025-10-30T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,680.83,683.0,283.0,Session window closed.,SUPPLEMENTAL,678.0,683.0,688.0,5.0,5.0,1.156,,1.6577,0.5017,
2025-10-31T13:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.43,682.0,284.0,Opened the primary butterfly corridor layer.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,
2025-10-31T14:35:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,683.91,683.0,285.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,678.0,683.0,688.0,5.0,5.0,1.156,0.056,,,
2025-10-31T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,684.09,682.0,284.0,Session window closed.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,,1.7393,0.5833,
2025-10-31T19:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,684.09,683.0,285.0,Session window closed.,SUPPLEMENTAL,678.0,683.0,688.0,5.0,5.0,1.156,,1.8437,0.6877,
2025-11-03T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.15,683.0,286.0,Opened the primary butterfly corridor layer.,PRIMARY,678.0,683.0,688.0,5.0,5.0,1.156,0.056,,,
2025-11-03T15:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,680.46,682.0,287.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,
2025-11-03T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,683.03,683.0,286.0,Session window closed.,PRIMARY,678.0,683.0,688.0,5.0,5.0,1.156,,1.9828,0.8268,
2025-11-03T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,683.03,682.0,287.0,Session window closed.,SUPPLEMENTAL,677.0,682.0,687.0,5.0,5.0,1.156,,1.8535,0.6975,
2025-11-04T18:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,675.25,677.0,288.0,Opened the primary butterfly corridor layer.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,
2025-11-04T18:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,675.12,676.0,289.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,671.0,676.0,681.0,5.0,5.0,1.156,0.056,,,
2025-11-04T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,675.79,677.0,288.0,Session window closed.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,,1.7838,0.6278,
2025-11-04T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,675.79,676.0,289.0,Session window closed.,SUPPLEMENTAL,671.0,676.0,681.0,5.0,5.0,1.156,,1.891,0.735,
2025-11-05T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,676.07,675.0,290.0,Opened the primary butterfly corridor layer.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,0.056,,,
2025-11-05T15:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,677.87,677.0,291.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,
2025-11-05T16:40:00+00:00,SPY,DRIFT_STARTED,DRIFTING,679.05,676.0,,Corridor drift started.,,,,,,,,,,,3.05
2025-11-05T16:50:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,679.7,677.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-05T17:25:00+00:00,SPY,DRIFT_STARTED,DRIFTING,680.05,677.0,,Corridor drift started.,,,,,,,,,,,3.05
2025-11-05T17:30:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,680.33,678.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-05T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,679.55,675.0,290.0,Session window closed.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,,1.4486,0.2926,
2025-11-05T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,679.55,677.0,291.0,Session window closed.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,,1.6701,0.5141,
2025-11-06T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,676.15,679.0,292.0,Opened the primary butterfly corridor layer.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,
2025-11-06T14:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,674.9,679.0,292.0,Regime turned TREND_DOWN.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,,1.4514,0.2954,
2025-11-06T18:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,671.83,671.0,293.0,Opened the primary butterfly corridor layer.,PRIMARY,666.0,671.0,676.0,5.0,5.0,1.156,0.056,,,
2025-11-06T19:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,672.81,672.0,294.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,0.056,,,
2025-11-06T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,671.92,671.0,293.0,Session window closed.,PRIMARY,666.0,671.0,676.0,5.0,5.0,1.156,,1.8097,0.6537,
2025-11-06T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,671.92,672.0,294.0,Session window closed.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,,1.8924,0.7364,
2025-11-07T18:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,665.31,663.0,295.0,Opened the primary butterfly corridor layer.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,0.056,,,
2025-11-07T18:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,665.27,664.0,296.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,0.056,,,
2025-11-07T19:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,667.57,664.0,,Corridor drift started.,,,,,,,,,,,3.57
2025-11-07T19:45:00+00:00,SPY,ABORTED,DRIFTING,669.07,663.0,295.0,Regime turned TREND_UP.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,,0.0,-1.156,
2025-11-07T19:45:00+00:00,SPY,ABORTED,DRIFTING,669.07,664.0,296.0,Regime turned TREND_UP.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,,0.0026,-1.1534,
2025-11-10T18:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,679.48,677.0,297.0,Opened the primary butterfly corridor layer.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,
2025-11-10T18:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,679.98,678.0,298.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,673.0,678.0,683.0,5.0,5.0,1.156,0.056,,,
2025-11-10T18:35:00+00:00,SPY,DRIFT_STARTED,DRIFTING,680.23,677.0,,Corridor drift started.,,,,,,,,,,,3.23
2025-11-10T18:45:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,680.49,678.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-10T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,681.83,677.0,297.0,Session window closed.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,,1.3903,0.2343,
2025-11-10T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,681.83,678.0,298.0,Session window closed.,SUPPLEMENTAL,673.0,678.0,683.0,5.0,5.0,1.156,,1.4982,0.3422,
2025-11-11T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,679.81,681.0,299.0,Opened the primary butterfly corridor layer.,PRIMARY,676.0,681.0,686.0,5.0,5.0,1.156,0.056,,,
2025-11-11T15:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,678.91,680.0,300.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,675.0,680.0,685.0,5.0,5.0,1.156,0.056,,,
2025-11-11T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,682.8,681.0,299.0,Session window closed.,PRIMARY,676.0,681.0,686.0,5.0,5.0,1.156,,1.7736,0.6176,
2025-11-11T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,682.8,680.0,300.0,Session window closed.,SUPPLEMENTAL,675.0,680.0,685.0,5.0,5.0,1.156,,1.6494,0.4934,
2025-11-12T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.32,683.0,301.0,Opened the primary butterfly corridor layer.,PRIMARY,678.0,683.0,688.0,5.0,5.0,1.156,0.056,,,
2025-11-12T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,683.37,683.0,301.0,Session window closed.,PRIMARY,678.0,683.0,688.0,5.0,5.0,1.156,,1.9426,0.7866,
2025-11-13T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,678.18,682.0,302.0,Opened the primary butterfly corridor layer.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,
2025-11-13T14:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,678.52,682.0,302.0,Regime turned TREND_DOWN.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,,1.5155,0.3595,
2025-11-13T15:10:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,680.43,682.0,303.0,Opened the primary butterfly corridor layer.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,
2025-11-13T15:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,680.05,681.0,304.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,676.0,681.0,686.0,5.0,5.0,1.156,0.056,,,
2025-11-13T15:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,677.79,681.0,,Corridor drift started.,,,,,,,,,,,3.21
2025-11-13T15:40:00+00:00,SPY,ABORTED,DRIFTING,677.26,682.0,303.0,Regime turned TREND_DOWN.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,,1.3882,0.2322,
2025-11-13T15:40:00+00:00,SPY,ABORTED,DRIFTING,677.26,681.0,304.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,676.0,681.0,686.0,5.0,5.0,1.156,,1.4918,0.3358,
2025-11-13T19:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,673.54,674.0,305.0,Opened the primary butterfly corridor layer.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,0.056,,,
2025-11-13T19:45:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,671.85,673.0,306.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,
2025-11-13T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.63,674.0,305.0,Session window closed.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,,1.7506,0.5946,
2025-11-13T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.63,673.0,306.0,Session window closed.,SUPPLEMENTAL,668.0,673.0,678.0,5.0,5.0,1.156,,1.8507,0.6947,
2025-11-14T19:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,674.02,674.0,307.0,Opened the primary butterfly corridor layer.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,0.056,,,
2025-11-14T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.59,674.0,307.0,Session window closed.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,,1.7464,0.5904,
2025-11-17T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,672.78,673.0,308.0,Opened the primary butterfly corridor layer.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,
2025-11-17T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,670.88,672.0,309.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,0.056,,,
2025-11-17T16:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,668.67,672.0,,Corridor drift started.,,,,,,,,,,,3.33
2025-11-17T16:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,670.48,672.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-17T18:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,666.56,670.0,,Corridor drift started.,,,,,,,,,,,3.44
2025-11-17T19:10:00+00:00,SPY,ABORTED,DRIFTING,665.97,673.0,308.0,Regime turned TREND_DOWN.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,,0.0,-1.156,
2025-11-17T19:10:00+00:00,SPY,ABORTED,DRIFTING,665.97,672.0,309.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,,0.0,-1.156,
2025-11-18T20:05:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,663.27,663.0,310.0,Opened the primary butterfly corridor layer.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,0.056,,,
2025-11-18T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,662.39,663.0,310.0,Session window closed.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,,1.8195,0.6635,
2025-11-19T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,663.54,662.0,311.0,Opened the primary butterfly corridor layer.,PRIMARY,657.0,662.0,667.0,5.0,5.0,1.156,0.056,,,
2025-11-19T14:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,665.67,664.0,312.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,0.056,,,
2025-11-19T15:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,666.14,663.0,,Corridor drift started.,,,,,,,,,,,3.14
2025-11-19T15:35:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,665.64,663.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-19T17:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,660.16,664.0,,Corridor drift started.,,,,,,,,,,,3.84
2025-11-19T17:40:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,661.03,663.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-19T20:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,664.02,661.0,,Corridor drift started.,,,,,,,,,,,3.02
2025-11-19T20:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,663.39,661.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-19T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,663.99,662.0,311.0,Session window closed.,PRIMARY,657.0,662.0,667.0,5.0,5.0,1.156,,1.7511,0.5951,
2025-11-19T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,663.99,664.0,312.0,Session window closed.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,,1.9819,0.8259,
2025-11-21T16:05:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,652.88,654.0,313.0,Opened the primary butterfly corridor layer.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,0.056,,,
2025-11-21T16:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,655.93,655.0,314.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,650.0,655.0,660.0,5.0,5.0,1.156,0.056,,,
2025-11-21T16:40:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,657.35,654.0,313.0,Momentum expansion exceeded the abort threshold.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,,1.5342,0.3782,
2025-11-21T16:40:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,657.35,655.0,314.0,Momentum expansion exceeded the abort threshold.,SUPPLEMENTAL,650.0,655.0,660.0,5.0,5.0,1.156,,1.6345,0.4785,
2025-11-21T16:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,657.62,654.0,315.0,Opened the primary butterfly corridor layer.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,0.056,,,
2025-11-21T16:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,658.71,654.0,,Corridor drift started.,,,,,,,,,,,4.71
2025-11-21T16:55:00+00:00,SPY,ABORTED,DRIFTING,660.64,654.0,315.0,Regime turned TREND_UP.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,,0.0,-1.156,
2025-11-24T18:50:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,669.47,668.0,316.0,Opened the primary butterfly corridor layer.,PRIMARY,663.0,668.0,673.0,5.0,5.0,1.156,0.056,,,
2025-11-24T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,669.28,668.0,316.0,Session window closed.,PRIMARY,663.0,668.0,673.0,5.0,5.0,1.156,,1.7696,0.6136,
2025-11-25T14:50:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,667.43,669.0,317.0,Opened the primary butterfly corridor layer.,PRIMARY,664.0,669.0,674.0,5.0,5.0,1.156,0.056,,,
2025-11-25T15:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,666.47,668.0,318.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,663.0,668.0,673.0,5.0,5.0,1.156,0.056,,,
2025-11-25T17:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,672.23,669.0,,Corridor drift started.,,,,,,,,,,,3.23
2025-11-25T17:30:00+00:00,SPY,ABORTED,DRIFTING,674.11,669.0,317.0,Regime turned TREND_UP.,PRIMARY,664.0,669.0,674.0,5.0,5.0,1.156,,0.0001,-1.1559,
2025-11-25T17:30:00+00:00,SPY,ABORTED,DRIFTING,674.11,668.0,318.0,Regime turned TREND_UP.,SUPPLEMENTAL,663.0,668.0,673.0,5.0,5.0,1.156,,0.0,-1.156,
2025-11-25T19:05:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,673.72,673.0,319.0,Opened the primary butterfly corridor layer.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,
2025-11-25T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,675.37,673.0,319.0,Session window closed.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,,1.6489,0.4929,
2025-11-26T15:00:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,677.66,675.0,320.0,Opened the primary butterfly corridor layer.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,0.056,,,
2025-11-26T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,678.25,677.0,321.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,
2025-11-26T15:35:00+00:00,SPY,DRIFT_STARTED,DRIFTING,679.08,676.0,,Corridor drift started.,,,,,,,,,,,3.08
2025-11-26T15:40:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,678.6,676.0,,Drift resolved without rebuilding.,,,,,,,,,,,
2025-11-26T15:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,679.56,676.0,,Corridor drift started.,,,,,,,,,,,3.56
2025-11-26T16:40:00+00:00,SPY,ABORTED,DRIFTING,681.47,675.0,320.0,Regime turned TREND_UP.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,,0.0,-1.156,
2025-11-26T16:40:00+00:00,SPY,ABORTED,DRIFTING,681.47,677.0,321.0,Regime turned TREND_UP.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,,1.4249,0.2689,
2025-11-26T17:20:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,681.01,679.0,322.0,Opened the primary butterfly corridor layer.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,
