timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile,primary_return_pct
2025-10-17T16:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6652.11,6635.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.11,,,,,,,,,,
2025-10-17T16:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6640.02,6635.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17T17:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6649.84,6635.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.84,,,,,,,,,,
2025-10-17T18:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6668.84,6645.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,23.84,8.0,,,,,,,,,
2025-10-17T18:30:00+00:00,SPX,REBUILT,REBUILD,6667.73,6635.0,300.0,Removed prior layers for rebuild.,PRIMARY,6585.0,6635.0,6685.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.0529,16.4882,-1.1731,3.2882,1.026,0.4,0.026,conservative,
2025-10-17T18:30:00+00:00,SPX,REBUILT,REBUILD,6667.73,6640.0,301.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6590.0,6640.0,6690.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.2772,16.7521,-0.9488,3.5521,1.026,0.4,0.026,conservative,
2025-10-17T18:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6667.73,6645.0,302.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6595.0,6645.0,6695.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-17T18:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6667.02,6645.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,22.02,,,,,,,,,,
2025-10-17T19:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6671.75,6645.0,302.0,Session window closed.,PRIMARY,6595.0,6645.0,6695.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.2933,16.7711,-0.9327,3.5711,1.026,0.4,0.026,conservative,
2025-10-20T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6730.1,6710.0,303.0,Opened the primary butterfly corridor layer.,PRIMARY,6660.0,6710.0,6760.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-20T15:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6733.61,6710.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,23.61,,,,,,,,,,
2025-10-20T15:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6727.46,6715.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6727.83,6715.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.83,,,,,,,,,,
2025-10-20T16:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6727.11,6720.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20T16:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6728.44,6725.0,304.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6675.0,6725.0,6775.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-20T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6739.18,6710.0,303.0,Session window closed.,PRIMARY,6660.0,6710.0,6760.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.2863,16.7629,-0.9397,3.5629,1.026,0.4,0.026,conservative,
2025-10-20T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6739.18,6725.0,304.0,Session window closed.,SUPPLEMENTAL,6675.0,6725.0,6775.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.9644,17.5606,-0.2616,4.3606,1.026,0.4,0.026,conservative,
2025-10-21T13:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6731.71,6740.0,305.0,Opened the primary butterfly corridor layer.,PRIMARY,6690.0,6740.0,6790.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-21T13:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6728.14,6735.0,306.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6685.0,6735.0,6785.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-21T14:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6724.02,6740.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.98,,,,,,,,,,
2025-10-21T14:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6732.5,6740.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6748.48,6735.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.48,,,,,,,,,,
2025-10-21T15:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6745.03,6735.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6740.17,6740.0,305.0,Session window closed.,PRIMARY,6690.0,6740.0,6790.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.7593,18.4958,0.5333,5.2958,1.026,0.4,0.026,conservative,
2025-10-21T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6740.17,6735.0,306.0,Session window closed.,SUPPLEMENTAL,6685.0,6735.0,6785.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.5123,18.2051,0.2863,5.0051,1.026,0.4,0.026,conservative,
2025-10-22T13:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6738.26,6740.0,307.0,Opened the primary butterfly corridor layer.,PRIMARY,6690.0,6740.0,6790.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-22T14:10:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6729.06,6735.0,308.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6685.0,6735.0,6785.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-22T14:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6725.43,6740.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.57,,,,,,,,,,
2025-10-22T14:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6722.92,6735.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6721.11,6735.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.89,,,,,,,,,,
2025-10-22T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6717.61,6730.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6716.32,6730.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.68,,,,,,,,,,
2025-10-22T15:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6715.21,6725.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22T15:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6712.12,6725.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.88,,,,,,,,,,
2025-10-22T16:30:00+00:00,SPX,STOP_LOSS,DRIFTING,6688.88,6740.0,307.0,Primary stop-loss reached.,PRIMARY,6690.0,6740.0,6790.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,-0.7664,0.2813,-14.9924,-12.9187,1.026,0.4,0.026,conservative,-1.0117
2025-10-22T16:30:00+00:00,SPX,STOP_LOSS,DRIFTING,6688.88,6735.0,308.0,Primary stop-loss reached.,SUPPLEMENTAL,6685.0,6735.0,6785.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,12.4532,15.7827,-1.7728,2.5827,1.026,0.4,0.026,conservative,-1.0117
2025-10-23T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6715.62,6690.0,309.0,Opened the primary butterfly corridor layer.,PRIMARY,6640.0,6690.0,6740.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-23T14:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6713.29,6695.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,18.29,,,,,,,,,,
2025-10-23T14:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6703.09,6695.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T14:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6716.27,6695.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,21.27,,,,,,,,,,
2025-10-23T14:55:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6724.18,6705.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,19.18,8.0,,,,,,,,,
2025-10-23T15:00:00+00:00,SPX,REBUILT,REBUILD,6722.39,6690.0,309.0,Removed prior layers for rebuild.,PRIMARY,6640.0,6690.0,6740.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.0349,16.467,-1.1911,3.267,1.026,0.4,0.026,conservative,
2025-10-23T15:00:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6722.39,6705.0,310.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6655.0,6705.0,6755.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-23T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6722.4,6705.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,,,,,,
2025-10-23T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6719.44,6710.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T15:20:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6719.02,6715.0,311.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6665.0,6715.0,6765.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-23T15:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6724.03,6710.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.03,,,,,,,,,,
2025-10-23T15:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6719.78,6715.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T16:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6729.89,6715.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.89,,,,,,,,,,
2025-10-23T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6732.04,6720.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T16:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6734.97,6720.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.97,,,,,,,,,,
2025-10-23T16:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6733.77,6725.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T17:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6744.61,6730.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.61,,,,,,,,,,
2025-10-23T18:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6745.15,6735.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T18:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6747.56,6735.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.56,,,,,,,,,,
2025-10-23T18:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6746.57,6735.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6743.33,6705.0,310.0,Session window closed.,PRIMARY,6655.0,6705.0,6755.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,12.8749,16.2789,-1.3511,3.0789,1.026,0.4,0.026,conservative,
2025-10-23T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6743.33,6715.0,311.0,Session window closed.,SUPPLEMENTAL,6665.0,6715.0,6765.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.3386,16.8243,-0.8874,3.6243,1.026,0.4,0.026,conservative,
2025-10-24T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6796.32,6770.0,312.0,Opened the primary butterfly corridor layer.,PRIMARY,6720.0,6770.0,6820.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-24T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6789.07,6770.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.07,,,,,,,,,,
2025-10-24T15:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6803.83,6780.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,23.83,8.0,,,,,,,,,
2025-10-24T15:30:00+00:00,SPX,REBUILT,REBUILD,6803.9,6770.0,312.0,Removed prior layers for rebuild.,PRIMARY,6720.0,6770.0,6820.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,12.962,16.3813,-1.264,3.1813,1.026,0.4,0.026,conservative,
2025-10-24T15:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6803.9,6780.0,313.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6730.0,6780.0,6830.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-24T15:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6804.13,6780.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,24.13,,,,,,,,,,
2025-10-24T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6804.39,6795.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-24T16:20:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6803.55,6800.0,314.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6750.0,6800.0,6850.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-24T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6802.54,6780.0,313.0,Session window closed.,PRIMARY,6730.0,6780.0,6830.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.6057,17.1386,-0.6203,3.9386,1.026,0.4,0.026,conservative,
2025-10-24T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6802.54,6800.0,314.0,Session window closed.,SUPPLEMENTAL,6750.0,6800.0,6850.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.5021,18.1932,0.2761,4.9932,1.026,0.4,0.026,conservative,
2025-10-27T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6852.89,6825.0,315.0,Opened the primary butterfly corridor layer.,PRIMARY,6775.0,6825.0,6875.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-27T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6850.23,6825.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,25.23,,,,,,,,,,
2025-10-27T15:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6855.83,6835.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,20.83,8.0,,,,,,,,,
2025-10-27T15:30:00+00:00,SPX,REBUILT,REBUILD,6857.3,6825.0,315.0,Removed prior layers for rebuild.,PRIMARY,6775.0,6825.0,6875.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.0333,16.4652,-1.1927,3.2652,1.026,0.4,0.026,conservative,
2025-10-27T15:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6857.3,6835.0,316.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6785.0,6835.0,6885.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-27T15:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6856.53,6840.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.53,,,,,,,,,,
2025-10-27T15:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6854.77,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27T15:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6856.6,6850.0,317.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6800.0,6850.0,6900.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-27T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6859.02,6845.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.02,,,,,,,,,,
2025-10-27T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6858.47,6850.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6869.18,6835.0,316.0,Session window closed.,PRIMARY,6785.0,6835.0,6885.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.0564,16.4923,-1.1696,3.2923,1.026,0.4,0.026,conservative,
2025-10-27T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6869.18,6850.0,317.0,Session window closed.,SUPPLEMENTAL,6800.0,6850.0,6900.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.746,17.3036,-0.48,4.1036,1.026,0.4,0.026,conservative,
2025-10-28T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6878.37,6865.0,318.0,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6865.0,6915.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-28T13:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6874.74,6870.0,319.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6820.0,6870.0,6920.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-28T13:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6878.78,6865.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.78,,,,,,,,,,
2025-10-28T14:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6881.48,6870.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28T14:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6884.14,6870.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.14,,,,,,,,,,
2025-10-28T14:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6882.19,6870.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28T17:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6894.76,6880.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.76,,,,,,,,,,
2025-10-28T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6894.47,6885.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28T17:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6899.54,6885.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.54,,,,,,,,,,
2025-10-28T18:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6900.99,6890.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28T18:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6905.42,6890.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.42,,,,,,,,,,
2025-10-28T18:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6900.12,6890.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6902.93,6865.0,318.0,Session window closed.,PRIMARY,6815.0,6865.0,6915.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,12.9304,16.3441,-1.2956,3.1441,1.026,0.4,0.026,conservative,
2025-10-28T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6902.93,6870.0,319.0,Session window closed.,SUPPLEMENTAL,6820.0,6870.0,6920.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.1704,16.6265,-1.0556,3.4265,1.026,0.4,0.026,conservative,
2025-10-29T14:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6914.61,6905.0,320.0,Opened the primary butterfly corridor layer.,PRIMARY,6855.0,6905.0,6955.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-29T14:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6912.76,6910.0,321.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-29T18:35:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6858.86,6905.0,320.0,Regime turned TREND_DOWN.,PRIMARY,6855.0,6905.0,6955.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,12.5033,15.8416,-1.7227,2.6416,1.026,0.4,0.026,conservative,
2025-10-29T18:35:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6858.86,6910.0,321.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,-0.769,0.2791,-14.995,-12.9209,1.026,0.4,0.026,conservative,
2025-10-30T14:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6865.62,6875.0,322.0,Opened the primary butterfly corridor layer.,PRIMARY,6825.0,6875.0,6925.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-10-30T14:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6866.86,6870.0,323.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6820.0,6870.0,6920.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
