timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,drift_count,primary_return_pct
2025-07-07T17:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6222.88,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-07T18:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6209.22,6230.0,,Corridor drift started.,,,,,,,,,,,,,20.78,,,,,,,,
2025-07-07T18:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6205.96,6225.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-07T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6218.11,6260.0,95.0,Session window closed.,PRIMARY,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,15.8807,18.7691,-0.0453,2.9291,0.086,conservative,,
2025-07-07T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6218.11,6250.0,96.0,Session window closed.,SUPPLEMENTAL,6190.0,6250.0,6310.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.3789,19.3553,0.4529,3.5153,0.086,conservative,,
2025-07-08T13:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6235.5,6220.0,97.0,Opened the primary butterfly corridor layer.,PRIMARY,6160.0,6220.0,6280.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-08T14:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6233.1,6225.0,98.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6165.0,6225.0,6285.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-08T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6224.24,6220.0,97.0,Session window closed.,PRIMARY,6160.0,6220.0,6280.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.8791,21.1203,1.9531,5.2803,0.086,conservative,,
2025-07-08T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6224.24,6225.0,98.0,Session window closed.,SUPPLEMENTAL,6165.0,6225.0,6285.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,18.0087,21.2727,2.0827,5.4327,0.086,conservative,,
2025-07-09T14:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6262.69,6235.0,99.0,Opened the primary butterfly corridor layer.,PRIMARY,6175.0,6235.0,6295.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-09T14:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6263.97,6235.0,,Corridor drift started.,,,,,,,,,,,,,28.97,,,,,,,,
2025-07-09T14:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6256.08,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-09T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6259.35,6235.0,99.0,Session window closed.,PRIMARY,6175.0,6235.0,6295.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.8347,19.8915,0.9087,4.0515,0.086,conservative,,
2025-07-10T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6257.52,6255.0,100.0,Opened the primary butterfly corridor layer.,PRIMARY,6195.0,6255.0,6315.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-10T14:40:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6269.6,6260.0,101.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-10T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6286.04,6255.0,100.0,Session window closed.,PRIMARY,6195.0,6255.0,6315.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.5035,19.5019,0.5775,3.6619,0.086,conservative,,
2025-07-10T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6286.04,6260.0,101.0,Session window closed.,SUPPLEMENTAL,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.7124,19.7476,0.7864,3.9076,0.086,conservative,,
2025-07-11T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6254.01,6280.0,102.0,Opened the primary butterfly corridor layer.,PRIMARY,6220.0,6280.0,6340.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-11T14:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6253.65,6280.0,,Corridor drift started.,,,,,,,,,,,,,26.35,,,,,,,,
2025-07-11T14:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6257.43,6275.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-11T14:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6258.65,6265.0,103.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6205.0,6265.0,6325.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-11T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6265.7,6280.0,102.0,Session window closed.,PRIMARY,6220.0,6280.0,6340.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.356,20.5048,1.43,4.6648,0.086,conservative,,
2025-07-11T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6265.7,6265.0,103.0,Session window closed.,SUPPLEMENTAL,6205.0,6265.0,6325.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,18.0304,21.2982,2.1044,5.4582,0.086,conservative,,
2025-07-14T13:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6253.13,6260.0,104.0,Opened the primary butterfly corridor layer.,PRIMARY,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-14T14:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6247.28,6255.0,105.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6195.0,6255.0,6315.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-14T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6267.02,6260.0,104.0,Session window closed.,PRIMARY,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.736,20.9519,1.81,5.1119,0.086,conservative,,
2025-07-14T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6267.02,6255.0,105.0,Session window closed.,SUPPLEMENTAL,6195.0,6255.0,6315.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.4353,20.5981,1.5093,4.7581,0.086,conservative,,
2025-07-15T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6283.83,6275.0,106.0,Opened the primary butterfly corridor layer.,PRIMARY,6215.0,6275.0,6335.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-15T14:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6259.29,6265.0,107.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6205.0,6265.0,6325.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-15T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6255.08,6275.0,106.0,Session window closed.,PRIMARY,6215.0,6275.0,6335.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.0524,20.1477,1.1264,4.3077,0.086,conservative,,
2025-07-15T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6255.08,6265.0,107.0,Session window closed.,SUPPLEMENTAL,6205.0,6265.0,6325.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.5144,20.6912,1.5884,4.8512,0.086,conservative,,
2025-07-16T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6247.75,6260.0,108.0,Opened the primary butterfly corridor layer.,PRIMARY,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-16T13:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6243.61,6250.0,109.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6190.0,6250.0,6310.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-16T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6224.31,6250.0,,Corridor drift started.,,,,,,,,,,,,,25.69,,,,,,,,
2025-07-16T15:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6234.35,6250.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T15:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6214.69,6245.0,,Corridor drift started.,,,,,,,,,,,,,30.31,,,,,,,,
2025-07-16T15:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6225.96,6245.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-16T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6264.92,6260.0,108.0,Session window closed.,PRIMARY,6200.0,6260.0,6320.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.85,21.0861,1.924,5.2461,0.086,conservative,,
2025-07-16T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6264.92,6250.0,109.0,Session window closed.,SUPPLEMENTAL,6190.0,6250.0,6310.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.3293,20.4734,1.4033,4.6334,0.086,conservative,,
2025-07-17T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6282.73,6265.0,110.0,Opened the primary butterfly corridor layer.,PRIMARY,6205.0,6265.0,6325.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-17T14:10:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6283.27,6275.0,111.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6215.0,6275.0,6335.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-17T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6302.17,6265.0,110.0,Session window closed.,PRIMARY,6205.0,6265.0,6325.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.1728,19.1128,0.2468,3.2728,0.086,conservative,,
2025-07-17T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6302.17,6275.0,111.0,Session window closed.,SUPPLEMENTAL,6215.0,6275.0,6335.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.6812,19.7109,0.7552,3.8709,0.086,conservative,,
2025-07-18T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6307.17,6300.0,112.0,Opened the primary butterfly corridor layer.,PRIMARY,6240.0,6300.0,6360.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-18T16:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6287.57,6295.0,113.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6235.0,6295.0,6355.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-18T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6291.85,6300.0,112.0,Session window closed.,PRIMARY,6240.0,6300.0,6360.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.6722,20.8768,1.7462,5.0368,0.086,conservative,,
2025-07-18T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6291.85,6295.0,113.0,Session window closed.,SUPPLEMENTAL,6235.0,6295.0,6355.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.7422,20.9591,1.8162,5.1191,0.086,conservative,,
2025-07-21T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6327.38,6300.0,114.0,Opened the primary butterfly corridor layer.,PRIMARY,6240.0,6300.0,6360.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-21T14:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6326.76,6300.0,,Corridor drift started.,,,,,,,,,,,,,26.76,,,,,,,,
2025-07-21T14:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6329.64,6310.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-21T14:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6329.29,6320.0,115.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6260.0,6320.0,6380.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-21T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6331.04,6310.0,,Corridor drift started.,,,,,,,,,,,,,21.04,,,,,,,,
2025-07-21T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6332.48,6315.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-21T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6314.79,6300.0,114.0,Session window closed.,PRIMARY,6240.0,6300.0,6360.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.3151,20.4567,1.3891,4.6167,0.086,conservative,,
2025-07-21T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6314.79,6320.0,115.0,Session window closed.,SUPPLEMENTAL,6260.0,6320.0,6380.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.7585,20.9784,1.8325,5.1384,0.086,conservative,,
2025-07-22T14:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6289.92,6315.0,116.0,Opened the primary butterfly corridor layer.,PRIMARY,6255.0,6315.0,6375.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-22T14:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6288.56,6315.0,,Corridor drift started.,,,,,,,,,,,,,26.44,,,,,,,,
2025-07-22T14:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6295.41,6310.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-22T14:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6297.21,6305.0,117.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6245.0,6305.0,6365.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-22T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6314.98,6315.0,116.0,Session window closed.,PRIMARY,6255.0,6315.0,6375.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,18.0651,21.3391,2.1391,5.4991,0.086,conservative,,
2025-07-22T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6314.98,6305.0,117.0,Session window closed.,SUPPLEMENTAL,6245.0,6305.0,6365.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.5336,20.7138,1.6076,4.8738,0.086,conservative,,
2025-07-23T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6324.72,6315.0,118.0,Opened the primary butterfly corridor layer.,PRIMARY,6255.0,6315.0,6375.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-23T14:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6327.33,6320.0,119.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6260.0,6320.0,6380.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-23T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6345.64,6325.0,,Corridor drift started.,,,,,,,,,,,,,20.64,,,,,,,,
2025-07-23T16:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6344.04,6325.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-07-23T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6352.24,6315.0,118.0,Session window closed.,PRIMARY,6255.0,6315.0,6375.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.1692,19.1086,0.2432,3.2686,0.086,conservative,,
2025-07-23T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6352.24,6320.0,119.0,Session window closed.,SUPPLEMENTAL,6260.0,6320.0,6380.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.4095,19.3913,0.4835,3.5513,0.086,conservative,,
2025-07-24T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6372.22,6355.0,120.0,Opened the primary butterfly corridor layer.,PRIMARY,6295.0,6355.0,6415.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-24T14:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6370.51,6365.0,121.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6305.0,6365.0,6425.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-24T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6372.44,6355.0,120.0,Session window closed.,PRIMARY,6295.0,6355.0,6415.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.1945,20.3149,1.2685,4.4749,0.086,conservative,,
2025-07-24T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6372.44,6365.0,121.0,Session window closed.,SUPPLEMENTAL,6305.0,6365.0,6425.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.7029,20.913,1.7769,5.073,0.086,conservative,,
2025-07-25T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6373.97,6375.0,122.0,Opened the primary butterfly corridor layer.,PRIMARY,6315.0,6375.0,6435.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-25T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6394.0,6375.0,122.0,Session window closed.,PRIMARY,6315.0,6375.0,6435.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.1242,20.2321,1.1982,4.3921,0.086,conservative,,
2025-07-28T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6393.21,6395.0,123.0,Opened the primary butterfly corridor layer.,PRIMARY,6335.0,6395.0,6455.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-28T17:20:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6382.98,6390.0,124.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6330.0,6390.0,6450.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-28T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6379.87,6395.0,123.0,Session window closed.,PRIMARY,6335.0,6395.0,6455.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.3237,20.4668,1.3977,4.6268,0.086,conservative,,
2025-07-28T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6379.87,6390.0,124.0,Session window closed.,SUPPLEMENTAL,6330.0,6390.0,6450.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.3428,20.4893,1.4168,4.6493,0.086,conservative,,
2025-07-29T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6400.71,6385.0,125.0,Opened the primary butterfly corridor layer.,PRIMARY,6325.0,6385.0,6445.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-29T14:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6397.53,6390.0,126.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6330.0,6390.0,6450.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-29T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6364.29,6385.0,125.0,Session window closed.,PRIMARY,6325.0,6385.0,6445.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.0264,20.1171,1.1004,4.2771,0.086,conservative,,
2025-07-29T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6364.29,6390.0,126.0,Session window closed.,SUPPLEMENTAL,6330.0,6390.0,6450.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.7649,19.8094,0.8389,3.9694,0.086,conservative,,
2025-07-30T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6376.34,6375.0,127.0,Opened the primary butterfly corridor layer.,PRIMARY,6315.0,6375.0,6435.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-30T18:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6366.68,6375.0,128.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6315.0,6375.0,6435.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-07-30T18:55:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6348.18,6375.0,127.0,Regime turned TREND_DOWN.,PRIMARY,6315.0,6375.0,6435.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.6859,19.7165,0.7599,3.8765,0.086,conservative,,
2025-07-30T18:55:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6348.18,6375.0,128.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,6315.0,6375.0,6435.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,16.4182,19.4015,0.4922,3.5615,0.086,conservative,,
2025-08-01T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6224.38,6245.0,129.0,Opened the primary butterfly corridor layer.,PRIMARY,6185.0,6245.0,6305.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-08-01T17:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6228.29,6235.0,130.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6175.0,6235.0,6295.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-08-01T17:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6222.53,6245.0,,Corridor drift started.,,,,,,,,,,,,,22.47,,,,,,,,
2025-08-01T17:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6226.24,6245.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-08-01T18:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6221.44,6245.0,,Corridor drift started.,,,,,,,,,,,,,23.56,,,,,,,,
2025-08-01T18:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6220.7,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-08-01T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6233.2,6245.0,129.0,Session window closed.,PRIMARY,6185.0,6245.0,6305.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.2563,20.3875,1.3303,4.5475,0.086,conservative,,
2025-08-01T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6233.2,6235.0,130.0,Session window closed.,SUPPLEMENTAL,6175.0,6235.0,6295.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.7351,20.9509,1.8091,5.1109,0.086,conservative,,
2025-08-04T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6322.39,6315.0,131.0,Opened the primary butterfly corridor layer.,PRIMARY,6255.0,6315.0,6375.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-08-04T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6320.72,6315.0,131.0,Session window closed.,PRIMARY,6255.0,6315.0,6375.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.5512,20.7344,1.6252,4.8944,0.086,conservative,,
2025-08-05T15:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6300.97,6320.0,132.0,Opened the primary butterfly corridor layer.,PRIMARY,6260.0,6320.0,6380.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-08-05T15:05:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6303.11,6310.0,133.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6250.0,6310.0,6370.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
2025-08-05T15:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6298.52,6320.0,,Corridor drift started.,,,,,,,,,,,,,21.48,,,,,,,,
2025-08-05T15:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6298.64,6315.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-08-05T15:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6294.55,6315.0,,Corridor drift started.,,,,,,,,,,,,,20.45,,,,,,,,
2025-08-05T15:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6295.25,6315.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-08-05T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6304.98,6320.0,132.0,Session window closed.,PRIMARY,6260.0,6320.0,6380.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.2512,20.3816,1.3252,4.5416,0.086,conservative,,
2025-08-05T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6304.98,6310.0,133.0,Session window closed.,SUPPLEMENTAL,6250.0,6310.0,6370.0,60.0,7.0,15.926,15.84,,0.086,1.0,100.0,,17.7504,20.9689,1.8244,5.1289,0.086,conservative,,
2025-08-06T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6309.04,6310.0,134.0,Opened the primary butterfly corridor layer.,PRIMARY,6250.0,6310.0,6370.0,60.0,7.0,15.926,15.84,0.086,0.086,1.0,100.0,,,,,,,,,
