timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,modeled_max_loss,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile
2025-06-26T18:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6139.02,6135.0,1198,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-26T18:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6139.66,6135.0,1198,Primary take-profit reached.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6647,29.6743,29.9003,11.8483,12.3003,0.226,0.2,0.026,none
2025-06-26T18:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6136.13,6135.0,1199,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-26T18:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6136.91,6135.0,1199,Primary take-profit reached.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6808,29.9622,30.1882,12.1362,12.5882,0.226,0.2,0.026,none
2025-06-26T18:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6138.16,6135.0,1200,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-26T19:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6139.61,6135.0,1200,Primary take-profit reached.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.665,29.6796,29.9056,11.8536,12.3056,0.226,0.2,0.026,none
2025-06-26T19:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6138.88,6135.0,1201,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-26T19:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6137.88,6135.0,1201,Primary take-profit reached.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6751,29.8607,30.0867,12.0347,12.4867,0.226,0.2,0.026,none
2025-06-26T19:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6139.75,6135.0,1202,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-26T19:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6140.95,6135.0,1202,Primary take-profit reached.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6571,29.5393,29.7653,11.7133,12.1653,0.226,0.2,0.026,none
2025-06-26T19:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6140.15,6135.0,1203,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-26T19:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6139.78,6135.0,1203,Primary take-profit reached.,PRIMARY,6055.0,6135.0,6215.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.664,29.6618,29.8878,11.8358,12.2878,0.226,0.2,0.026,none
2025-06-27T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6161.93,6140.0,1204,Opened the primary butterfly corridor layer.,PRIMARY,6060.0,6140.0,6220.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T13:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6165.65,6140.0,1204,Primary take-profit reached.,PRIMARY,6060.0,6140.0,6220.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5414,27.477,27.703,9.651,10.103,0.226,0.2,0.026,none
2025-06-27T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6166.91,6145.0,1205,Opened the primary butterfly corridor layer.,PRIMARY,6065.0,6145.0,6225.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T14:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6174.93,6145.0,1205,Primary take-profit reached.,PRIMARY,6065.0,6145.0,6225.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5163,27.029,27.255,9.203,9.655,0.226,0.2,0.026,none
2025-06-27T14:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6173.64,6145.0,1206,Opened the primary butterfly corridor layer.,PRIMARY,6065.0,6145.0,6225.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T14:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6175.37,6145.0,1206,Primary take-profit reached.,PRIMARY,6065.0,6145.0,6225.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5137,26.9829,27.2089,9.1569,9.6089,0.226,0.2,0.026,none
2025-06-27T14:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6173.7,6145.0,1207,Opened the primary butterfly corridor layer.,PRIMARY,6065.0,6145.0,6225.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T14:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6172.06,6145.0,1207,Primary take-profit reached.,PRIMARY,6065.0,6145.0,6225.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5331,27.3294,27.5554,9.5034,9.9554,0.226,0.2,0.026,none
2025-06-27T14:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6173.0,6150.0,1208,Opened the primary butterfly corridor layer.,PRIMARY,6070.0,6150.0,6230.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T14:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6171.72,6150.0,1208,Primary take-profit reached.,PRIMARY,6070.0,6150.0,6230.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5645,27.8884,28.1144,10.0624,10.5144,0.226,0.2,0.026,none
2025-06-27T14:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6176.5,6150.0,1209,Opened the primary butterfly corridor layer.,PRIMARY,6070.0,6150.0,6230.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T14:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6177.86,6150.0,1209,Primary take-profit reached.,PRIMARY,6070.0,6150.0,6230.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5284,27.2456,27.4716,9.4196,9.8716,0.226,0.2,0.026,none
2025-06-27T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6178.05,6155.0,1210,Opened the primary butterfly corridor layer.,PRIMARY,6075.0,6155.0,6235.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T14:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6175.64,6155.0,1210,Primary take-profit reached.,PRIMARY,6075.0,6155.0,6235.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5708,28.0015,28.2275,10.1755,10.6275,0.226,0.2,0.026,none
2025-06-27T14:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6172.45,6155.0,1211,Opened the primary butterfly corridor layer.,PRIMARY,6075.0,6155.0,6235.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T15:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6174.34,6155.0,1211,Primary take-profit reached.,PRIMARY,6075.0,6155.0,6235.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5785,28.1376,28.3636,10.3116,10.7636,0.226,0.2,0.026,none
2025-06-27T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6175.58,6155.0,1212,Opened the primary butterfly corridor layer.,PRIMARY,6075.0,6155.0,6235.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6176.01,6155.0,1212,Primary take-profit reached.,PRIMARY,6075.0,6155.0,6235.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5686,27.9627,28.1887,10.1367,10.5887,0.226,0.2,0.026,none
2025-06-27T15:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6174.2,6160.0,1213,Opened the primary butterfly corridor layer.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T15:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6176.1,6160.0,1213,Primary take-profit reached.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5975,28.4767,28.7027,10.6507,11.1027,0.226,0.2,0.026,none
2025-06-27T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6176.83,6160.0,1214,Opened the primary butterfly corridor layer.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6180.27,6160.0,1214,Primary take-profit reached.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.573,28.0402,28.2662,10.2142,10.6662,0.226,0.2,0.026,none
2025-06-27T15:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6182.85,6165.0,1215,Opened the primary butterfly corridor layer.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T15:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6184.07,6165.0,1215,Primary take-profit reached.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.58,28.1658,28.3918,10.3398,10.7918,0.226,0.2,0.026,none
2025-06-27T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6184.49,6165.0,1216,Opened the primary butterfly corridor layer.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6183.72,6165.0,1216,Primary take-profit reached.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5821,28.2025,28.4285,10.3765,10.8285,0.226,0.2,0.026,none
2025-06-27T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6182.63,6170.0,1217,Opened the primary butterfly corridor layer.,PRIMARY,6090.0,6170.0,6250.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6182.3,6170.0,1217,Primary take-profit reached.,PRIMARY,6090.0,6170.0,6250.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6198,28.8745,29.1005,11.0485,11.5005,0.226,0.2,0.026,none
2025-06-27T16:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6183.65,6170.0,1218,Opened the primary butterfly corridor layer.,PRIMARY,6090.0,6170.0,6250.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T16:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6184.78,6170.0,1218,Primary take-profit reached.,PRIMARY,6090.0,6170.0,6250.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6052,28.6149,28.8409,10.7889,11.2409,0.226,0.2,0.026,none
2025-06-27T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6182.61,6175.0,1219,Opened the primary butterfly corridor layer.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6183.93,6175.0,1219,Primary take-profit reached.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6396,29.2273,29.4533,11.4013,11.8533,0.226,0.2,0.026,none
2025-06-27T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6186.76,6175.0,1220,Opened the primary butterfly corridor layer.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6186.94,6175.0,1220,Primary take-profit reached.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6219,28.9122,29.1382,11.0862,11.5382,0.226,0.2,0.026,none
2025-06-27T16:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6185.7,6175.0,1221,Opened the primary butterfly corridor layer.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T16:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6183.55,6175.0,1221,Primary take-profit reached.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6418,29.2671,29.4931,11.4411,11.8931,0.226,0.2,0.026,none
2025-06-27T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6181.45,6180.0,1222,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6181.65,6180.0,1222,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6823,29.9894,30.2154,12.1634,12.6154,0.226,0.2,0.026,none
2025-06-27T16:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6183.29,6180.0,1223,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6180.68,6180.0,1223,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.688,30.091,30.317,12.265,12.717,0.226,0.2,0.026,none
2025-06-27T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6181.25,6180.0,1224,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6182.62,6180.0,1224,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6766,29.8879,30.1139,12.0619,12.5139,0.226,0.2,0.026,none
2025-06-27T17:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6180.24,6180.0,1225,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T17:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6178.05,6180.0,1225,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6806,29.958,30.184,12.132,12.584,0.226,0.2,0.026,none
2025-06-27T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6177.35,6180.0,1226,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6176.16,6180.0,1226,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6695,29.7602,29.9862,11.9342,12.3862,0.226,0.2,0.026,none
2025-06-27T17:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6177.41,6180.0,1227,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T17:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6171.14,6180.0,1227,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.64,29.2347,29.4607,11.4087,11.8607,0.226,0.2,0.026,none
2025-06-27T17:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6162.83,6180.0,1228,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T17:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6162.68,6180.0,1228,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5903,28.349,28.575,10.523,10.975,0.226,0.2,0.026,none
2025-06-27T17:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6165.24,6180.0,1229,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T18:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6163.56,6180.0,1229,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5955,28.4411,28.6671,10.6151,11.0671,0.226,0.2,0.026,none
2025-06-27T18:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6164.0,6180.0,1230,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T18:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6159.2,6180.0,1230,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5699,27.9847,28.2107,10.1587,10.6107,0.226,0.2,0.026,none
2025-06-27T18:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6154.92,6180.0,1231,Opened the primary butterfly corridor layer.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T18:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6153.95,6180.0,1231,Primary take-profit reached.,PRIMARY,6100.0,6180.0,6260.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5391,27.4351,27.6611,9.6091,10.0611,0.226,0.2,0.026,none
2025-06-27T18:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6147.33,6175.0,1232,Opened the primary butterfly corridor layer.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T18:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6147.68,6175.0,1232,Primary take-profit reached.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5316,27.3022,27.5282,9.4762,9.9282,0.226,0.2,0.026,none
2025-06-27T18:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6139.44,6175.0,1233,Opened the primary butterfly corridor layer.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T18:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6140.39,6175.0,1233,Primary take-profit reached.,PRIMARY,6095.0,6175.0,6255.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.4888,26.539,26.765,8.713,9.165,0.226,0.2,0.026,none
2025-06-27T18:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6140.1,6170.0,1234,Opened the primary butterfly corridor layer.,PRIMARY,6090.0,6170.0,6250.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T18:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6135.58,6170.0,1234,Primary take-profit reached.,PRIMARY,6090.0,6170.0,6250.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.4899,26.5589,26.7849,8.7329,9.1849,0.226,0.2,0.026,none
2025-06-27T19:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6141.61,6165.0,1235,Opened the primary butterfly corridor layer.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T19:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6146.36,6165.0,1235,Primary take-profit reached.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5826,28.2108,28.4368,10.3848,10.8368,0.226,0.2,0.026,none
2025-06-27T19:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6144.79,6165.0,1236,Opened the primary butterfly corridor layer.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T19:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6148.72,6165.0,1236,Primary take-profit reached.,PRIMARY,6085.0,6165.0,6245.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5964,28.4579,28.6839,10.6319,11.0839,0.226,0.2,0.026,none
2025-06-27T19:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6147.55,6160.0,1237,Opened the primary butterfly corridor layer.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-27T19:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6150.94,6160.0,1237,Primary take-profit reached.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.6388,29.2137,29.4397,11.3877,11.8397,0.226,0.2,0.026,none
2025-06-30T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6184.64,6160.0,1238,Opened the primary butterfly corridor layer.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-30T13:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6186.33,6160.0,1238,Primary take-profit reached.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5374,27.4058,27.6318,9.5798,10.0318,0.226,0.2,0.026,none
2025-06-30T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6187.3,6160.0,1239,Opened the primary butterfly corridor layer.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,0.226,0.226,0.2,0.026,17.826,1,100,,,,,,,,,
2025-06-30T14:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6187.81,6160.0,1239,Primary take-profit reached.,PRIMARY,6080.0,6160.0,6240.0,80.0,80.0,80.0,symmetric,7,17.826,17.6,,0.226,,,,1,100,0.5287,27.2509,27.4769,9.4249,9.8769,0.226,0.2,0.026,none
