timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,drift_count
2025-06-23T16:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,5980.23,5985.0,93.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5955.0,5985.0,6015.0,30.0,7.0,8.006,7.92,0.086,0.086,1.0,100.0,,,,,,,,,
2025-06-23T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,5973.94,5990.0,,Corridor drift started.,,,,,,,,,,,,,16.06,,,,,,,,
2025-06-23T16:30:00+00:00,SPX,STOP_LOSS,DRIFTING,5954.92,5990.0,92.0,Primary stop-loss reached.,PRIMARY,5960.0,5990.0,6020.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,-1.0,0.0,0.0604,-8.006,-7.8596,0.086,conservative,
2025-06-23T16:30:00+00:00,SPX,STOP_LOSS,DRIFTING,5954.92,5985.0,93.0,Primary stop-loss reached.,SUPPLEMENTAL,5955.0,5985.0,6015.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,-1.0,0.0844,0.1853,-7.9216,-7.7347,0.086,conservative,
2025-06-24T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6087.33,6085.0,94.0,Opened the primary butterfly corridor layer.,PRIMARY,6055.0,6085.0,6115.0,30.0,7.0,8.006,7.92,0.086,0.086,1.0,100.0,,,,,,,,,
2025-06-24T17:40:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6092.5,6090.0,95.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6060.0,6090.0,6120.0,30.0,7.0,8.006,7.92,0.086,0.086,1.0,100.0,,,,,,,,,
2025-06-24T17:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6096.97,6085.0,,Corridor drift started.,,,,,,,,,,,,,11.97,,,,,,,,
2025-06-24T18:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6096.51,6090.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,
2025-06-24T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6099.82,6085.0,94.0,Session window closed.,PRIMARY,6055.0,6085.0,6115.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,,8.1892,9.7204,0.1832,1.8004,0.086,conservative,
2025-06-24T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6099.82,6090.0,95.0,Session window closed.,SUPPLEMENTAL,6060.0,6090.0,6120.0,30.0,7.0,8.006,7.92,,0.086,1.0,100.0,,,8.4233,9.9958,0.4173,2.0758,0.086,conservative,
