timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile
2025-11-05T15:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6797.09,6780.0,,Corridor drift started.,,,,,,,,,,,,,17.09,,,,,,,
2025-11-05T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6790.8,6785.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-05T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6799.26,6785.0,,Corridor drift started.,,,,,,,,,,,,,14.26,,,,,,,
2025-11-05T16:45:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6816.02,6790.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,26.02,6.0,,,,,,
2025-11-05T16:50:00+00:00,SPX,REBUILT,REBUILD,6818.08,6780.0,713.0,Removed prior layers for rebuild.,PRIMARY,6750.0,6780.0,6810.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2025-11-05T16:50:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6818.08,6790.0,714.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6760.0,6790.0,6820.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-05T16:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6815.15,6795.0,,Corridor drift started.,,,,,,,,,,,,,20.15,,,,,,,
2025-11-05T17:35:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6828.45,6800.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,28.45,9.0,,,,,,
2025-11-05T17:40:00+00:00,SPX,REBUILT,REBUILD,6828.15,6790.0,714.0,Removed prior layers for rebuild.,PRIMARY,6760.0,6790.0,6820.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2025-11-05T17:40:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6828.15,6805.0,715.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6775.0,6805.0,6835.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-05T17:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6824.16,6805.0,,Corridor drift started.,,,,,,,,,,,,,19.16,,,,,,,
2025-11-05T18:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6825.08,6810.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,15.08,9.0,,,,,,
2025-11-05T18:30:00+00:00,SPX,REBUILT,REBUILD,6825.34,6805.0,715.0,Removed prior layers for rebuild.,PRIMARY,6775.0,6805.0,6835.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.22,9.276,2.564,2.676,0.056,none
2025-11-05T18:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6825.34,6815.0,716.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6785.0,6815.0,6845.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-05T18:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6829.63,6815.0,,Corridor drift started.,,,,,,,,,,,,,14.63,,,,,,,
2025-11-05T19:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6823.52,6820.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-05T20:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6818.73,6820.0,717.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-05T20:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6816.05,6820.0,718.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-05T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6816.24,6815.0,716.0,Session window closed.,PRIMARY,6785.0,6815.0,6845.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.3516,11.4076,4.6956,4.8076,0.056,none
2025-11-05T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6816.24,6820.0,717.0,Session window closed.,SUPPLEMENTAL,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.9302,10.9862,4.2742,4.3862,0.056,none
2025-11-05T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6816.24,6820.0,718.0,Session window closed.,SUPPLEMENTAL,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.9238,10.9798,4.2678,4.3798,0.056,none
2025-11-06T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6783.12,6820.0,719.0,Opened the primary butterfly corridor layer.,PRIMARY,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-06T14:50:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6769.92,6820.0,719.0,Regime turned TREND_DOWN.,PRIMARY,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2025-11-06T18:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6738.59,6725.0,720.0,Opened the primary butterfly corridor layer.,PRIMARY,6695.0,6725.0,6755.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-06T18:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6739.71,6725.0,,Corridor drift started.,,,,,,,,,,,,,14.71,,,,,,,
2025-11-06T19:15:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6745.52,6730.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,15.52,6.0,,,,,,
2025-11-06T19:20:00+00:00,SPX,REBUILT,REBUILD,6747.81,6725.0,720.0,Removed prior layers for rebuild.,PRIMARY,6695.0,6725.0,6755.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.9472,9.0032,2.2912,2.4032,0.056,none
2025-11-06T19:20:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6747.81,6730.0,721.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6700.0,6730.0,6760.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-06T19:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6754.76,6730.0,,Corridor drift started.,,,,,,,,,,,,,24.76,,,,,,,
2025-11-06T20:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6750.42,6735.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,15.42,9.0,,,,,,
2025-11-06T20:10:00+00:00,SPX,REBUILT,REBUILD,6750.5,6730.0,721.0,Removed prior layers for rebuild.,PRIMARY,6700.0,6730.0,6760.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.203,9.259,2.547,2.659,0.056,none
2025-11-06T20:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6750.5,6735.0,722.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6705.0,6735.0,6765.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-06T20:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6750.35,6735.0,,Corridor drift started.,,,,,,,,,,,,,15.35,,,,,,,
2025-11-06T20:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6743.82,6740.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-06T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6739.65,6735.0,722.0,Session window closed.,PRIMARY,6705.0,6735.0,6765.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.8556,10.9116,4.1996,4.3116,0.056,none
2025-11-07T18:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6673.01,6655.0,723.0,Opened the primary butterfly corridor layer.,PRIMARY,6625.0,6655.0,6685.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-07T18:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6672.77,6655.0,,Corridor drift started.,,,,,,,,,,,,,17.77,,,,,,,
2025-11-07T18:55:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6675.98,6655.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,20.98,6.0,,,,,,
2025-11-07T19:00:00+00:00,SPX,REBUILT,REBUILD,6678.91,6655.0,723.0,Removed prior layers for rebuild.,PRIMARY,6625.0,6655.0,6685.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.8309,8.8869,2.1749,2.2869,0.056,none
2025-11-07T19:00:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6678.91,6655.0,724.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6625.0,6655.0,6685.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-07T19:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6680.23,6655.0,,Corridor drift started.,,,,,,,,,,,,,25.23,,,,,,,
2025-11-07T19:40:00+00:00,SPX,ABORTED,DRIFTING,6714.14,6655.0,724.0,Regime turned TREND_UP.,PRIMARY,6625.0,6655.0,6685.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2025-11-10T18:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6814.28,6795.0,725.0,Opened the primary butterfly corridor layer.,PRIMARY,6765.0,6795.0,6825.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-10T18:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6819.68,6795.0,,Corridor drift started.,,,,,,,,,,,,,24.68,,,,,,,
2025-11-10T18:55:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6818.03,6800.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,18.03,6.0,,,,,,
2025-11-10T19:00:00+00:00,SPX,REBUILT,REBUILD,6821.85,6795.0,725.0,Removed prior layers for rebuild.,PRIMARY,6765.0,6795.0,6825.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.5199,8.5759,1.8639,1.9759,0.056,none
2025-11-10T19:00:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6821.85,6800.0,726.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6770.0,6800.0,6830.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-10T19:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6823.08,6800.0,,Corridor drift started.,,,,,,,,,,,,,23.08,,,,,,,
2025-11-10T19:45:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6829.63,6810.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,19.63,9.0,,,,,,
2025-11-10T19:50:00+00:00,SPX,REBUILT,REBUILD,6834.81,6800.0,726.0,Removed prior layers for rebuild.,PRIMARY,6770.0,6800.0,6830.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.078,0.134,-6.578,-6.466,0.056,none
2025-11-10T19:50:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6834.81,6815.0,727.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6785.0,6815.0,6845.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-10T19:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6832.06,6815.0,,Corridor drift started.,,,,,,,,,,,,,17.06,,,,,,,
2025-11-10T20:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6832.21,6825.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-10T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6838.09,6815.0,727.0,Session window closed.,PRIMARY,6785.0,6815.0,6845.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.9245,8.9805,2.2685,2.3805,0.056,none
2025-11-11T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6818.14,6830.0,728.0,Opened the primary butterfly corridor layer.,PRIMARY,6800.0,6830.0,6860.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6818.66,6830.0,,Corridor drift started.,,,,,,,,,,,,,11.34,,,,,,,
2025-11-11T14:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6827.21,6830.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-11T15:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6820.7,6825.0,729.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6818.42,6830.0,,Corridor drift started.,,,,,,,,,,,,,11.58,,,,,,,
2025-11-11T15:30:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6809.46,6825.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,15.54,6.0,,,,,,
2025-11-11T15:35:00+00:00,SPX,REBUILT,REBUILD,6812.32,6830.0,728.0,Removed prior layers for rebuild.,PRIMARY,6800.0,6830.0,6860.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.5027,9.5587,2.8467,2.9587,0.056,none
2025-11-11T15:35:00+00:00,SPX,REBUILT,REBUILD,6812.32,6825.0,729.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.0188,10.0748,3.3628,3.4748,0.056,none
2025-11-11T15:35:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6812.32,6825.0,730.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T15:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6813.54,6825.0,,Corridor drift started.,,,,,,,,,,,,,11.46,,,,,,,
2025-11-11T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6822.5,6825.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-11T16:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6812.82,6825.0,,Corridor drift started.,,,,,,,,,,,,,12.18,,,,,,,
2025-11-11T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6815.61,6820.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-11T17:05:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6826.11,6825.0,731.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T17:10:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6827.12,6825.0,732.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T17:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6831.62,6820.0,,Corridor drift started.,,,,,,,,,,,,,11.62,,,,,,,
2025-11-11T17:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6829.82,6820.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-11T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6831.42,6820.0,,Corridor drift started.,,,,,,,,,,,,,11.42,,,,,,,
2025-11-11T17:55:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6840.39,6820.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,20.39,6.0,,,,,,
2025-11-11T18:00:00+00:00,SPX,REBUILT,REBUILD,6843.14,6825.0,730.0,Removed prior layers for rebuild.,PRIMARY,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.5333,9.5893,2.8773,2.9893,0.056,none
2025-11-11T18:00:00+00:00,SPX,REBUILT,REBUILD,6843.14,6825.0,731.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.458,9.514,2.802,2.914,0.056,none
2025-11-11T18:00:00+00:00,SPX,REBUILT,REBUILD,6843.14,6825.0,732.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6795.0,6825.0,6855.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.4538,9.5098,2.7978,2.9098,0.056,none
2025-11-11T18:00:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6843.14,6820.0,733.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T18:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6841.81,6820.0,,Corridor drift started.,,,,,,,,,,,,,21.81,,,,,,,
2025-11-11T18:45:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6850.57,6830.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,20.57,9.0,,,,,,
2025-11-11T18:50:00+00:00,SPX,REBUILT,REBUILD,6849.62,6820.0,733.0,Removed prior layers for rebuild.,PRIMARY,6790.0,6820.0,6850.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.2341,8.2901,1.5781,1.6901,0.056,none
2025-11-11T18:50:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6849.62,6830.0,734.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6800.0,6830.0,6860.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T18:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6852.07,6830.0,,Corridor drift started.,,,,,,,,,,,,,22.07,,,,,,,
2025-11-11T19:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6849.94,6840.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-11T19:40:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6848.96,6845.0,735.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6815.0,6845.0,6875.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T19:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6851.61,6840.0,,Corridor drift started.,,,,,,,,,,,,,11.61,,,,,,,
2025-11-11T19:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6850.78,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-11T20:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6853.32,6850.0,736.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6820.0,6850.0,6880.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-11T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6847.86,6830.0,734.0,Session window closed.,PRIMARY,6800.0,6830.0,6860.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.53,9.586,2.874,2.986,0.056,none
2025-11-11T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6847.86,6845.0,735.0,Session window closed.,SUPPLEMENTAL,6815.0,6845.0,6875.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.0838,11.1398,4.4278,4.5398,0.056,none
2025-11-11T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6847.86,6850.0,736.0,Session window closed.,SUPPLEMENTAL,6820.0,6850.0,6880.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.1337,11.1897,4.4777,4.5897,0.056,none
2025-11-12T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6852.21,6850.0,737.0,Opened the primary butterfly corridor layer.,PRIMARY,6820.0,6850.0,6880.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-12T14:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6856.96,6855.0,738.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6825.0,6855.0,6885.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-12T15:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6859.51,6855.0,739.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6825.0,6855.0,6885.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-12T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6860.41,6850.0,,Corridor drift started.,,,,,,,,,,,,,10.41,,,,,,,
2025-11-12T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6850.87,6850.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6839.79,6850.0,,Corridor drift started.,,,,,,,,,,,,,10.21,,,,,,,
2025-11-12T16:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6844.49,6850.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T16:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6832.62,6850.0,,Corridor drift started.,,,,,,,,,,,,,17.38,,,,,,,
2025-11-12T16:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6837.26,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T17:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6856.07,6845.0,,Corridor drift started.,,,,,,,,,,,,,11.07,,,,,,,
2025-11-12T18:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6850.86,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T18:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6856.6,6845.0,,Corridor drift started.,,,,,,,,,,,,,11.6,,,,,,,
2025-11-12T18:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6854.47,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T18:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6856.87,6845.0,,Corridor drift started.,,,,,,,,,,,,,11.87,,,,,,,
2025-11-12T18:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6853.36,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T18:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6855.6,6845.0,,Corridor drift started.,,,,,,,,,,,,,10.6,,,,,,,
2025-11-12T19:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6855.25,6850.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2025-11-12T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6853.0,6850.0,737.0,Session window closed.,PRIMARY,6820.0,6850.0,6880.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.4549,11.5109,4.7989,4.9109,0.056,none
2025-11-12T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6853.0,6855.0,738.0,Session window closed.,SUPPLEMENTAL,6825.0,6855.0,6885.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.5571,11.6131,4.9011,5.0131,0.056,none
2025-11-12T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6853.0,6855.0,739.0,Session window closed.,SUPPLEMENTAL,6825.0,6855.0,6885.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.5504,11.6064,4.8944,5.0064,0.056,none
2025-11-13T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6800.37,6845.0,740.0,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6845.0,6875.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-13T14:50:00+00:00,SPX,ABORTED,ACTIVE_CENTERED,6803.74,6845.0,740.0,Regime turned TREND_DOWN.,PRIMARY,6815.0,6845.0,6875.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2025-11-13T15:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6824.02,6840.0,741.0,Opened the primary butterfly corridor layer.,PRIMARY,6810.0,6840.0,6870.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-13T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6819.59,6840.0,,Corridor drift started.,,,,,,,,,,,,,20.41,,,,,,,
2025-11-13T15:40:00+00:00,SPX,ABORTED,DRIFTING,6790.98,6840.0,741.0,Regime turned TREND_DOWN.,PRIMARY,6810.0,6840.0,6870.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2025-11-13T19:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6754.21,6760.0,742.0,Opened the primary butterfly corridor layer.,PRIMARY,6730.0,6760.0,6790.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-13T19:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6752.29,6755.0,743.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6725.0,6755.0,6785.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2025-11-13T19:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6747.21,6760.0,,Corridor drift started.,,,,,,,,,,,,,12.79,,,,,,,
2025-11-13T20:00:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6732.06,6755.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,22.94,6.0,,,,,,
2025-11-13T20:05:00+00:00,SPX,REBUILT,REBUILD,6737.96,6760.0,742.0,Removed prior layers for rebuild.,PRIMARY,6730.0,6760.0,6790.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.0323,9.0883,2.3763,2.4883,0.056,none
