timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,modeled_max_loss,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile,drift_distance,drift_count
2025-06-12T17:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6039.42,6035.0,306.0,Primary take-profit reached.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2393,14.9786,17.7079,2.8926,5.7079,0.086,conservative,,
2025-06-12T17:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6040.28,6035.0,307.0,Opened the primary butterfly corridor layer.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-12T17:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6041.21,6035.0,307.0,Primary take-profit reached.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2311,14.8787,17.5903,2.7927,5.5903,0.086,conservative,,
2025-06-12T17:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6039.01,6035.0,308.0,Opened the primary butterfly corridor layer.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-12T17:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6037.97,6035.0,308.0,Primary take-profit reached.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.246,15.0596,17.8032,2.9736,5.8032,0.086,conservative,,
2025-06-12T17:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6043.86,6035.0,309.0,Opened the primary butterfly corridor layer.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-12T17:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6042.91,6035.0,309.0,Primary take-profit reached.,PRIMARY,5935.0,6035.0,6095.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2232,14.7838,17.4787,2.6978,5.4787,0.086,conservative,,
2025-06-13T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6020.73,6005.0,310.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-13T16:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6018.6,6010.0,311.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-13T16:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6022.23,6005.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,,,17.23,
2025-06-13T16:25:00+00:00,SPX,TAKE_PROFIT,DRIFTING,6016.65,6005.0,310.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2086,14.6074,17.2712,2.5214,5.2712,0.086,conservative,,
2025-06-13T16:25:00+00:00,SPX,TAKE_PROFIT,DRIFTING,6016.65,6010.0,311.0,Primary take-profit reached.,SUPPLEMENTAL,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2086,14.8818,17.594,2.7958,5.594,0.086,conservative,,
2025-06-13T16:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6019.87,6005.0,312.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-13T16:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6014.72,6005.0,312.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2149,14.6827,17.3598,2.5967,5.3598,0.086,conservative,,
2025-06-13T16:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6019.31,6005.0,313.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-13T16:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6018.81,6010.0,314.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-13T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6015.99,6005.0,313.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2095,14.6183,17.284,2.5323,5.284,0.086,conservative,,
2025-06-13T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6015.99,6010.0,314.0,Primary take-profit reached.,SUPPLEMENTAL,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2095,14.891,17.6048,2.805,5.6048,0.086,conservative,,
2025-06-13T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6012.44,6010.0,315.0,Opened the primary butterfly corridor layer.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-13T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6008.94,6010.0,315.0,Primary take-profit reached.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2568,15.1899,17.9565,3.1039,5.9565,0.086,conservative,,
2025-06-17T13:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6015.06,6030.0,316.0,Opened the primary butterfly corridor layer.,PRIMARY,5930.0,6030.0,6090.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T14:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6011.82,6030.0,316.0,Primary take-profit reached.,PRIMARY,5930.0,6030.0,6090.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2094,14.6164,17.2817,2.5304,5.2817,0.086,conservative,,
2025-06-17T14:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6018.03,6025.0,317.0,Opened the primary butterfly corridor layer.,PRIMARY,5925.0,6025.0,6085.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T14:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6018.68,6025.0,317.0,Primary take-profit reached.,PRIMARY,5925.0,6025.0,6085.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2422,15.0137,17.7492,2.9277,5.7492,0.086,conservative,,
2025-06-17T14:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6017.96,6025.0,318.0,Opened the primary butterfly corridor layer.,PRIMARY,5925.0,6025.0,6085.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T14:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6016.38,6025.0,318.0,Primary take-profit reached.,PRIMARY,5925.0,6025.0,6085.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2359,14.9366,17.6585,2.8506,5.6585,0.086,conservative,,
2025-06-17T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6015.89,6025.0,319.0,Opened the primary butterfly corridor layer.,PRIMARY,5925.0,6025.0,6085.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T14:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6014.72,6025.0,319.0,Primary take-profit reached.,PRIMARY,5925.0,6025.0,6085.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2313,14.881,17.5931,2.795,5.5931,0.086,conservative,,
2025-06-17T15:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6016.42,6020.0,320.0,Opened the primary butterfly corridor layer.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T15:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6018.37,6020.0,320.0,Primary take-profit reached.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2552,15.1708,17.934,3.0848,5.934,0.086,conservative,,
2025-06-17T15:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6018.7,6020.0,321.0,Opened the primary butterfly corridor layer.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T15:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6015.44,6020.0,321.0,Primary take-profit reached.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2471,15.0727,17.8186,2.9867,5.8186,0.086,conservative,,
2025-06-17T15:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6011.68,6020.0,322.0,Opened the primary butterfly corridor layer.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T15:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6010.84,6020.0,322.0,Primary take-profit reached.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2344,14.9186,17.6372,2.8326,5.6372,0.086,conservative,,
2025-06-17T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6017.15,6020.0,323.0,Opened the primary butterfly corridor layer.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T15:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6014.62,6020.0,323.0,Primary take-profit reached.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2448,15.0452,17.7862,2.9592,5.7862,0.086,conservative,,
2025-06-17T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6016.91,6020.0,324.0,Opened the primary butterfly corridor layer.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6013.95,6020.0,324.0,Primary take-profit reached.,PRIMARY,5920.0,6020.0,6080.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.243,15.0227,17.7598,2.9367,5.7598,0.086,conservative,,
2025-06-17T16:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6015.99,6015.0,325.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T16:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6020.93,6015.0,325.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2324,14.8943,17.6087,2.8083,5.6087,0.086,conservative,,
2025-06-17T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6021.04,6015.0,326.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6018.6,6015.0,326.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2431,15.0244,17.7618,2.9384,5.7618,0.086,conservative,,
2025-06-17T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6018.5,6015.0,327.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6021.64,6015.0,327.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2291,14.8547,17.5621,2.7687,5.5621,0.086,conservative,,
2025-06-17T16:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6020.41,6015.0,328.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T16:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6013.14,6015.0,328.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2546,15.1631,17.925,3.0771,5.925,0.086,conservative,,
2025-06-17T17:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6006.56,6015.0,329.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T17:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6003.4,6015.0,329.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2276,14.8368,17.5411,2.7508,5.5411,0.086,conservative,,
2025-06-17T17:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6001.67,6015.0,330.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T17:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5996.86,6015.0,330.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2095,14.6177,17.2833,2.5317,5.2833,0.086,conservative,,
2025-06-17T17:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6002.19,6015.0,331.0,Opened the primary butterfly corridor layer.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-17T17:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6000.46,6015.0,331.0,Primary take-profit reached.,PRIMARY,5915.0,6015.0,6075.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2195,14.7383,17.4252,2.6523,5.4252,0.086,conservative,,
2025-06-18T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6016.53,5990.0,332.0,Opened the primary butterfly corridor layer.,PRIMARY,5890.0,5990.0,6050.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T14:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6014.8,5995.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,,,19.8,
2025-06-18T15:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6009.79,6000.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18T15:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6009.19,6005.0,333.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6003.4,5990.0,332.0,Primary take-profit reached.,PRIMARY,5890.0,5990.0,6050.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2052,14.5662,17.2227,2.4802,5.2227,0.086,conservative,,
2025-06-18T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6003.4,6005.0,333.0,Primary take-profit reached.,SUPPLEMENTAL,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2052,15.2236,17.9961,3.1376,5.9961,0.086,conservative,,
2025-06-18T16:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6005.91,6005.0,334.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T16:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6008.35,6005.0,334.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2443,15.0384,17.7782,2.9524,5.7782,0.086,conservative,,
2025-06-18T16:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6007.76,6005.0,335.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T16:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6005.1,6005.0,335.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2593,15.2199,17.9917,3.1339,5.9917,0.086,conservative,,
2025-06-18T16:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6005.64,6005.0,336.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T16:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6001.4,6005.0,336.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2498,15.1048,17.8564,3.0188,5.8564,0.086,conservative,,
2025-06-18T16:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6002.8,6005.0,337.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T16:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6003.0,6005.0,337.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2542,15.1584,17.9195,3.0724,5.9195,0.086,conservative,,
2025-06-18T16:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6003.17,6010.0,338.0,Opened the primary butterfly corridor layer.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T16:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6001.72,6010.0,338.0,Primary take-profit reached.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2368,14.948,17.6719,2.862,5.6719,0.086,conservative,,
2025-06-18T16:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6002.04,6010.0,339.0,Opened the primary butterfly corridor layer.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T16:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6001.27,6010.0,339.0,Primary take-profit reached.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2356,14.933,17.6542,2.847,5.6542,0.086,conservative,,
2025-06-18T17:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6002.16,6010.0,340.0,Opened the primary butterfly corridor layer.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T17:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6002.16,6010.0,340.0,Primary take-profit reached.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.238,14.9628,17.6893,2.8768,5.6893,0.086,conservative,,
2025-06-18T17:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6000.23,6010.0,341.0,Opened the primary butterfly corridor layer.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T17:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6001.11,6010.0,341.0,Primary take-profit reached.,PRIMARY,5910.0,6010.0,6070.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2351,14.9276,17.6479,2.8416,5.6479,0.086,conservative,,
2025-06-18T17:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5997.11,6005.0,342.0,Opened the primary butterfly corridor layer.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-18T17:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5994.77,6005.0,342.0,Primary take-profit reached.,PRIMARY,5905.0,6005.0,6065.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2314,14.8827,17.5951,2.7967,5.5951,0.086,conservative,,
2025-06-20T14:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5996.3,5995.0,343.0,Opened the primary butterfly corridor layer.,PRIMARY,5895.0,5995.0,6055.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-20T14:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5982.69,5995.0,343.0,Primary take-profit reached.,PRIMARY,5895.0,5995.0,6055.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2256,14.813,17.5131,2.727,5.5131,0.086,conservative,,
2025-06-20T15:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5974.79,5985.0,344.0,Opened the primary butterfly corridor layer.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-20T15:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5978.47,5985.0,344.0,Primary take-profit reached.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2417,15.0067,17.7409,2.9207,5.7409,0.086,conservative,,
2025-06-20T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5973.51,5985.0,345.0,Opened the primary butterfly corridor layer.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-20T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5970.46,5985.0,345.0,Primary take-profit reached.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2195,14.7383,17.4252,2.6523,5.4252,0.086,conservative,,
2025-06-20T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5971.24,5985.0,346.0,Opened the primary butterfly corridor layer.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
2025-06-20T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,5972.73,5985.0,346.0,Primary take-profit reached.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,,0.086,,1.0,100.0,0.2257,14.8144,17.5147,2.7284,5.5147,0.086,conservative,,
2025-06-20T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,5972.83,5985.0,347.0,Opened the primary butterfly corridor layer.,PRIMARY,5885.0,5985.0,6045.0,60.0,100.0,60.0,broken_lower,7.0,12.086,12.0,0.086,0.086,52.086,1.0,100.0,,,,,,,,,
