timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,primary_return_pct,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile
2025-10-23T15:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6724.03,6710.0,1637,Opened the primary butterfly corridor layer.,PRIMARY,6650.0,6710.0,6770.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T15:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6719.78,6710.0,1637,Primary take-profit reached.,PRIMARY,6650.0,6710.0,6770.0,60.0,7,13.256,13.2,,0.056,1,100,0.6312,21.6231,21.6791,8.3671,8.4791,0.056,none
2025-10-23T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6711.46,6715.0,1638,Opened the primary butterfly corridor layer.,PRIMARY,6655.0,6715.0,6775.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T15:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6718.8,6715.0,1638,Primary take-profit reached.,PRIMARY,6655.0,6715.0,6775.0,60.0,7,13.256,13.2,,0.056,1,100,0.6786,22.251,22.307,8.995,9.107,0.056,none
2025-10-23T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6725.49,6715.0,1639,Opened the primary butterfly corridor layer.,PRIMARY,6655.0,6715.0,6775.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6724.95,6715.0,1639,Primary take-profit reached.,PRIMARY,6655.0,6715.0,6775.0,60.0,7,13.256,13.2,,0.056,1,100,0.6298,21.6053,21.6613,8.3493,8.4613,0.056,none
2025-10-23T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6731.17,6720.0,1640,Opened the primary butterfly corridor layer.,PRIMARY,6660.0,6720.0,6780.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6728.05,6720.0,1640,Primary take-profit reached.,PRIMARY,6660.0,6720.0,6780.0,60.0,7,13.256,13.2,,0.056,1,100,0.6449,21.8048,21.8608,8.5488,8.6608,0.056,none
2025-10-23T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6728.03,6720.0,1641,Opened the primary butterfly corridor layer.,PRIMARY,6660.0,6720.0,6780.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6730.0,6720.0,1641,Primary take-profit reached.,PRIMARY,6660.0,6720.0,6780.0,60.0,7,13.256,13.2,,0.056,1,100,0.6295,21.6,21.656,8.344,8.456,0.056,none
2025-10-23T16:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6732.36,6720.0,1642,Opened the primary butterfly corridor layer.,PRIMARY,6660.0,6720.0,6780.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T16:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6734.97,6720.0,1642,Primary take-profit reached.,PRIMARY,6660.0,6720.0,6780.0,60.0,7,13.256,13.2,,0.056,1,100,0.5901,21.0782,21.1342,7.8222,7.9342,0.056,none
2025-10-23T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6733.77,6725.0,1643,Opened the primary butterfly corridor layer.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6736.67,6725.0,1643,Primary take-profit reached.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,,0.056,1,100,0.6162,21.4247,21.4807,8.1687,8.2807,0.056,none
2025-10-23T16:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6736.3,6725.0,1644,Opened the primary butterfly corridor layer.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6737.47,6725.0,1644,Primary take-profit reached.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,,0.056,1,100,0.6099,21.3407,21.3967,8.0847,8.1967,0.056,none
2025-10-23T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6729.98,6725.0,1645,Opened the primary butterfly corridor layer.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6737.1,6725.0,1645,Primary take-profit reached.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,,0.056,1,100,0.6128,21.3795,21.4355,8.1235,8.2355,0.056,none
2025-10-23T17:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6734.04,6725.0,1646,Opened the primary butterfly corridor layer.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T17:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6734.12,6725.0,1646,Primary take-profit reached.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,,0.056,1,100,0.6364,21.6924,21.7484,8.4364,8.5484,0.056,none
2025-10-23T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6732.25,6725.0,1647,Opened the primary butterfly corridor layer.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-23T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6736.09,6725.0,1647,Primary take-profit reached.,PRIMARY,6665.0,6725.0,6785.0,60.0,7,13.256,13.2,,0.056,1,100,0.6208,21.4856,21.5416,8.2296,8.3416,0.056,none
2025-10-24T15:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6794.51,6770.0,1648,Opened the primary butterfly corridor layer.,PRIMARY,6710.0,6770.0,6830.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T15:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6796.69,6770.0,1648,Primary take-profit reached.,PRIMARY,6710.0,6770.0,6830.0,60.0,7,13.256,13.2,,0.056,1,100,0.4973,19.8476,19.9036,6.5916,6.7036,0.056,none
2025-10-24T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6800.52,6785.0,1649,Opened the primary butterfly corridor layer.,PRIMARY,6725.0,6785.0,6845.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T15:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6801.73,6785.0,1649,Primary take-profit reached.,PRIMARY,6725.0,6785.0,6845.0,60.0,7,13.256,13.2,,0.056,1,100,0.5761,20.8934,20.9494,7.6374,7.7494,0.056,none
2025-10-24T15:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6802.42,6785.0,1650,Opened the primary butterfly corridor layer.,PRIMARY,6725.0,6785.0,6845.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T15:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6801.75,6785.0,1650,Primary take-profit reached.,PRIMARY,6725.0,6785.0,6845.0,60.0,7,13.256,13.2,,0.056,1,100,0.576,20.8913,20.9473,7.6353,7.7473,0.056,none
2025-10-24T16:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6804.09,6790.0,1651,Opened the primary butterfly corridor layer.,PRIMARY,6730.0,6790.0,6850.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T16:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6802.87,6790.0,1651,Primary take-profit reached.,PRIMARY,6730.0,6790.0,6850.0,60.0,7,13.256,13.2,,0.056,1,100,0.6067,21.2987,21.3547,8.0427,8.1547,0.056,none
2025-10-24T16:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6804.91,6790.0,1652,Opened the primary butterfly corridor layer.,PRIMARY,6730.0,6790.0,6850.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T16:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6804.39,6790.0,1652,Primary take-profit reached.,PRIMARY,6730.0,6790.0,6850.0,60.0,7,13.256,13.2,,0.056,1,100,0.5947,21.1391,21.1951,7.8831,7.9951,0.056,none
2025-10-24T16:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6803.55,6795.0,1653,Opened the primary butterfly corridor layer.,PRIMARY,6735.0,6795.0,6855.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T16:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6802.04,6795.0,1653,Primary take-profit reached.,PRIMARY,6735.0,6795.0,6855.0,60.0,7,13.256,13.2,,0.056,1,100,0.6529,21.9108,21.9668,8.6548,8.7668,0.056,none
2025-10-24T16:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6799.82,6800.0,1654,Opened the primary butterfly corridor layer.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T16:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6798.2,6800.0,1654,Primary take-profit reached.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,,0.056,1,100,0.6944,22.461,22.517,9.205,9.317,0.056,none
2025-10-24T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6801.0,6800.0,1655,Opened the primary butterfly corridor layer.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6803.07,6800.0,1655,Primary take-profit reached.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,,0.056,1,100,0.6843,22.3277,22.3837,9.0717,9.1837,0.056,none
2025-10-24T16:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6802.0,6800.0,1656,Opened the primary butterfly corridor layer.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6802.65,6800.0,1656,Primary take-profit reached.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,,0.056,1,100,0.6877,22.3718,22.4278,9.1158,9.2278,0.056,none
2025-10-24T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6801.47,6800.0,1657,Opened the primary butterfly corridor layer.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6799.98,6800.0,1657,Primary take-profit reached.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,,0.056,1,100,0.7085,22.6479,22.7039,9.3919,9.5039,0.056,none
2025-10-24T17:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6801.74,6800.0,1658,Opened the primary butterfly corridor layer.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T17:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6802.93,6800.0,1658,Primary take-profit reached.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,,0.056,1,100,0.6855,22.3424,22.3984,9.0864,9.1984,0.056,none
2025-10-24T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6802.76,6800.0,1659,Opened the primary butterfly corridor layer.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-24T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6803.98,6800.0,1659,Primary take-profit reached.,PRIMARY,6740.0,6800.0,6860.0,60.0,7,13.256,13.2,,0.056,1,100,0.6771,22.2321,22.2881,8.9761,9.0881,0.056,none
2025-10-27T15:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6853.71,6835.0,1660,Opened the primary butterfly corridor layer.,PRIMARY,6775.0,6835.0,6895.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T15:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6855.83,6835.0,1660,Primary take-profit reached.,PRIMARY,6775.0,6835.0,6895.0,60.0,7,13.256,13.2,,0.056,1,100,0.5437,20.4629,20.5189,7.2069,7.3189,0.056,none
2025-10-27T15:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6856.53,6840.0,1661,Opened the primary butterfly corridor layer.,PRIMARY,6780.0,6840.0,6900.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T15:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6858.25,6840.0,1661,Primary take-profit reached.,PRIMARY,6780.0,6840.0,6900.0,60.0,7,13.256,13.2,,0.056,1,100,0.5641,20.7338,20.7898,7.4778,7.5898,0.056,none
2025-10-27T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6856.25,6840.0,1662,Opened the primary butterfly corridor layer.,PRIMARY,6780.0,6840.0,6900.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6854.77,6840.0,1662,Primary take-profit reached.,PRIMARY,6780.0,6840.0,6900.0,60.0,7,13.256,13.2,,0.056,1,100,0.5917,21.0992,21.1552,7.8432,7.9552,0.056,none
2025-10-27T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6856.6,6845.0,1663,Opened the primary butterfly corridor layer.,PRIMARY,6785.0,6845.0,6905.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6859.02,6845.0,1663,Primary take-profit reached.,PRIMARY,6785.0,6845.0,6905.0,60.0,7,13.256,13.2,,0.056,1,100,0.5976,21.1779,21.2339,7.9219,8.0339,0.056,none
2025-10-27T16:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6859.15,6845.0,1664,Opened the primary butterfly corridor layer.,PRIMARY,6785.0,6845.0,6905.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T16:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6858.47,6845.0,1664,Primary take-profit reached.,PRIMARY,6785.0,6845.0,6905.0,60.0,7,13.256,13.2,,0.056,1,100,0.602,21.2357,21.2917,7.9797,8.0917,0.056,none
2025-10-27T16:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6857.11,6850.0,1665,Opened the primary butterfly corridor layer.,PRIMARY,6790.0,6850.0,6910.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T16:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6858.24,6850.0,1665,Primary take-profit reached.,PRIMARY,6790.0,6850.0,6910.0,60.0,7,13.256,13.2,,0.056,1,100,0.6434,21.7848,21.8408,8.5288,8.6408,0.056,none
2025-10-27T16:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6857.26,6855.0,1666,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T16:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6859.11,6855.0,1666,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.6761,22.2185,22.2745,8.9625,9.0745,0.056,none
2025-10-27T16:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6858.4,6855.0,1667,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T16:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6858.85,6855.0,1667,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.6782,22.2458,22.3018,8.9898,9.1018,0.056,none
2025-10-27T16:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6859.03,6855.0,1668,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T16:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6860.99,6855.0,1668,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.6612,22.0211,22.0771,8.7651,8.8771,0.056,none
2025-10-27T16:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6860.0,6855.0,1669,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T17:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6860.45,6855.0,1669,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.6655,22.0778,22.1338,8.8218,8.9338,0.056,none
2025-10-27T17:05:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6858.63,6855.0,1670,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T17:10:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6858.36,6855.0,1670,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.682,22.2972,22.3532,9.0412,9.1532,0.056,none
2025-10-27T17:15:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6856.49,6855.0,1671,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T17:20:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6854.38,6855.0,1671,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.7038,22.5849,22.6409,9.3289,9.4409,0.056,none
2025-10-27T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6856.37,6855.0,1672,Opened the primary butterfly corridor layer.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-27T17:30:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6858.12,6855.0,1672,Primary take-profit reached.,PRIMARY,6795.0,6855.0,6915.0,60.0,7,13.256,13.2,,0.056,1,100,0.6839,22.3224,22.3784,9.0664,9.1784,0.056,none
2025-10-28T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6878.37,6865.0,1673,Opened the primary butterfly corridor layer.,PRIMARY,6805.0,6865.0,6925.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T13:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6874.74,6865.0,1673,Primary take-profit reached.,PRIMARY,6805.0,6865.0,6925.0,60.0,7,13.256,13.2,,0.056,1,100,0.6315,21.6273,21.6833,8.3713,8.4833,0.056,none
2025-10-28T14:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6881.48,6870.0,1674,Opened the primary butterfly corridor layer.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T14:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6880.57,6870.0,1674,Primary take-profit reached.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,,0.056,1,100,0.6249,21.5402,21.5962,8.2842,8.3962,0.056,none
2025-10-28T14:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6880.5,6870.0,1675,Opened the primary butterfly corridor layer.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T14:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6880.06,6870.0,1675,Primary take-profit reached.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,,0.056,1,100,0.629,21.5937,21.6497,8.3377,8.4497,0.056,none
2025-10-28T14:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6881.34,6870.0,1676,Opened the primary butterfly corridor layer.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T14:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6884.14,6870.0,1676,Primary take-profit reached.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,,0.056,1,100,0.5967,21.1653,21.2213,7.9093,8.0213,0.056,none
2025-10-28T14:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6882.64,6870.0,1677,Opened the primary butterfly corridor layer.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T14:35:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6882.19,6870.0,1677,Primary take-profit reached.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,,0.056,1,100,0.6121,21.3701,21.4261,8.1141,8.2261,0.056,none
2025-10-28T14:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6881.1,6870.0,1678,Opened the primary butterfly corridor layer.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T14:45:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6883.16,6870.0,1678,Primary take-profit reached.,PRIMARY,6810.0,6870.0,6930.0,60.0,7,13.256,13.2,,0.056,1,100,0.6044,21.2682,21.3242,8.0122,8.1242,0.056,none
2025-10-28T14:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6882.33,6875.0,1679,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T14:55:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6880.1,6875.0,1679,Primary take-profit reached.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,,0.056,1,100,0.6683,22.1145,22.1705,8.8585,8.9705,0.056,none
2025-10-28T15:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6880.95,6875.0,1680,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T15:05:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6883.39,6875.0,1680,Primary take-profit reached.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,,0.056,1,100,0.6422,21.7691,21.8251,8.5131,8.6251,0.056,none
2025-10-28T15:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6880.42,6875.0,1681,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T15:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6881.06,6875.0,1681,Primary take-profit reached.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,,0.056,1,100,0.6607,22.0137,22.0697,8.7577,8.8697,0.056,none
2025-10-28T15:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6878.15,6875.0,1682,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T15:25:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6877.86,6875.0,1682,Primary take-profit reached.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,,0.056,1,100,0.686,22.3497,22.4057,9.0937,9.2057,0.056,none
2025-10-28T15:35:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6877.37,6875.0,1683,Opened the primary butterfly corridor layer.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T15:40:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6873.23,6875.0,1683,Primary take-profit reached.,PRIMARY,6815.0,6875.0,6935.0,60.0,7,13.256,13.2,,0.056,1,100,0.6946,22.4642,22.5202,9.2082,9.3202,0.056,none
2025-10-28T15:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6874.77,6880.0,1684,Opened the primary butterfly corridor layer.,PRIMARY,6820.0,6880.0,6940.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T15:50:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6876.3,6880.0,1684,Primary take-profit reached.,PRIMARY,6820.0,6880.0,6940.0,60.0,7,13.256,13.2,,0.056,1,100,0.6794,22.2615,22.3175,9.0055,9.1175,0.056,none
2025-10-28T15:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6878.21,6880.0,1685,Opened the primary butterfly corridor layer.,PRIMARY,6820.0,6880.0,6940.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T16:00:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6879.38,6880.0,1685,Primary take-profit reached.,PRIMARY,6820.0,6880.0,6940.0,60.0,7,13.256,13.2,,0.056,1,100,0.7038,22.5849,22.6409,9.3289,9.4409,0.056,none
2025-10-28T16:10:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6880.2,6880.0,1686,Opened the primary butterfly corridor layer.,PRIMARY,6820.0,6880.0,6940.0,60.0,7,13.256,13.2,0.056,0.056,1,100,,,,,,,
2025-10-28T16:15:00+00:00,SPX,TAKE_PROFIT,ACTIVE_CENTERED,6880.64,6880.0,1686,Primary take-profit reached.,PRIMARY,6820.0,6880.0,6940.0,60.0,7,13.256,13.2,,0.056,1,100,0.7036,22.5828,22.6388,9.3268,9.4388,0.056,none
