timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,friction_cost,close_value,realized_pnl,drift_distance,drift_count
2025-11-05T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,679.55,675.0,310.0,Session window closed.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,,1.4486,0.2926,,
2025-11-05T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,679.55,677.0,311.0,Session window closed.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,,1.6807,0.5247,,
2025-11-06T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,676.15,679.0,312.0,Opened the primary butterfly corridor layer.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,,
2025-11-06T14:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,674.9,679.0,312.0,Regime turned TREND_DOWN.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,,1.4514,0.2954,,
2025-11-06T18:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,671.83,671.0,313.0,Opened the primary butterfly corridor layer.,PRIMARY,666.0,671.0,676.0,5.0,5.0,1.156,0.056,,,,
2025-11-06T19:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,672.81,672.0,314.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,0.056,,,,
2025-11-06T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,671.92,671.0,313.0,Session window closed.,PRIMARY,666.0,671.0,676.0,5.0,5.0,1.156,,1.8097,0.6537,,
2025-11-06T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,671.92,672.0,314.0,Session window closed.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,,1.8924,0.7364,,
2025-11-07T18:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,665.31,663.0,315.0,Opened the primary butterfly corridor layer.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,0.056,,,,
2025-11-07T18:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,665.27,664.0,316.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,0.056,,,,
2025-11-07T18:35:00+00:00,SPY,DRIFT_STARTED,DRIFTING,665.98,663.0,,Corridor drift started.,,,,,,,,,,,2.98,
2025-11-07T18:45:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,664.84,663.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-07T18:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,665.62,663.0,,Corridor drift started.,,,,,,,,,,,2.62,
2025-11-07T19:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,666.02,664.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-07T19:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,666.59,664.0,,Corridor drift started.,,,,,,,,,,,2.59,
2025-11-07T19:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,666.45,664.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-07T19:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,667.57,664.0,,Corridor drift started.,,,,,,,,,,,3.57,
2025-11-07T19:35:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,668.38,664.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,4.38,2.0
2025-11-07T19:40:00+00:00,SPY,REBUILT,REBUILD,669.37,663.0,315.0,Removed prior layers for rebuild.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,,0.0,-1.156,,
2025-11-07T19:40:00+00:00,SPY,REBUILT,REBUILD,669.37,664.0,316.0,Removed prior layers for rebuild.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,,0.0,-1.156,,
2025-11-07T19:40:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,669.37,665.0,317.0,Established a fresh primary butterfly corridor layer.,PRIMARY,660.0,665.0,670.0,5.0,5.0,1.156,0.056,,,,
2025-11-07T19:45:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,669.07,665.0,317.0,Regime turned TREND_UP.,PRIMARY,660.0,665.0,670.0,5.0,5.0,1.156,,1.4545,0.2985,,
2025-11-10T18:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,679.48,677.0,318.0,Opened the primary butterfly corridor layer.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,,
2025-11-10T18:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,679.98,677.0,,Corridor drift started.,,,,,,,,,,,2.98,
2025-11-10T18:45:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,680.49,678.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-10T18:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,680.29,679.0,319.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,,
2025-11-10T19:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,681.53,679.0,,Corridor drift started.,,,,,,,,,,,2.53,
2025-11-10T19:55:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,681.3,680.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-10T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,681.83,677.0,318.0,Session window closed.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,,1.3903,0.2343,,
2025-11-10T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,681.83,679.0,319.0,Session window closed.,SUPPLEMENTAL,674.0,679.0,684.0,5.0,5.0,1.156,,1.6027,0.4467,,
2025-11-11T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,679.81,681.0,320.0,Opened the primary butterfly corridor layer.,PRIMARY,676.0,681.0,686.0,5.0,5.0,1.156,0.056,,,,
2025-11-11T15:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,679.48,680.0,321.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,675.0,680.0,685.0,5.0,5.0,1.156,0.056,,,,
2025-11-11T18:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,682.96,680.0,,Corridor drift started.,,,,,,,,,,,2.96,
2025-11-11T18:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,682.77,681.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-11T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,682.8,681.0,320.0,Session window closed.,PRIMARY,676.0,681.0,686.0,5.0,5.0,1.156,,1.7736,0.6176,,
2025-11-11T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,682.8,680.0,321.0,Session window closed.,SUPPLEMENTAL,675.0,680.0,685.0,5.0,5.0,1.156,,1.6504,0.4944,,
2025-11-12T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,683.32,683.0,322.0,Opened the primary butterfly corridor layer.,PRIMARY,678.0,683.0,688.0,5.0,5.0,1.156,0.056,,,,
2025-11-12T16:10:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,681.47,682.0,323.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,,
2025-11-12T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,683.37,683.0,322.0,Session window closed.,PRIMARY,678.0,683.0,688.0,5.0,5.0,1.156,,1.9426,0.7866,,
2025-11-12T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,683.37,682.0,323.0,Session window closed.,SUPPLEMENTAL,677.0,682.0,687.0,5.0,5.0,1.156,,1.802,0.646,,
2025-11-13T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,678.18,682.0,324.0,Opened the primary butterfly corridor layer.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,,
2025-11-13T14:50:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,678.52,682.0,324.0,Regime turned TREND_DOWN.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,,1.5155,0.3595,,
2025-11-13T15:10:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,680.43,682.0,325.0,Opened the primary butterfly corridor layer.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,,
2025-11-13T15:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,680.05,681.0,326.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,676.0,681.0,686.0,5.0,5.0,1.156,0.056,,,,
2025-11-13T15:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,677.79,681.0,,Corridor drift started.,,,,,,,,,,,3.21,
2025-11-13T15:40:00+00:00,SPY,ABORTED,DRIFTING,677.26,682.0,325.0,Regime turned TREND_DOWN.,PRIMARY,677.0,682.0,687.0,5.0,5.0,1.156,,1.3882,0.2322,,
2025-11-13T15:40:00+00:00,SPY,ABORTED,DRIFTING,677.26,681.0,326.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,676.0,681.0,686.0,5.0,5.0,1.156,,1.4918,0.3358,,
2025-11-13T19:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,673.54,674.0,327.0,Opened the primary butterfly corridor layer.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,0.056,,,,
2025-11-13T19:40:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,672.4,673.0,328.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,,
2025-11-13T19:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,671.38,674.0,,Corridor drift started.,,,,,,,,,,,2.62,
2025-11-13T19:55:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,671.69,673.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-13T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.63,674.0,327.0,Session window closed.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,,1.7506,0.5946,,
2025-11-13T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.63,673.0,328.0,Session window closed.,SUPPLEMENTAL,668.0,673.0,678.0,5.0,5.0,1.156,,1.8522,0.6962,,
2025-11-14T19:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,674.02,674.0,329.0,Opened the primary butterfly corridor layer.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,0.056,,,,
2025-11-14T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,672.59,674.0,329.0,Session window closed.,PRIMARY,669.0,674.0,679.0,5.0,5.0,1.156,,1.7464,0.5904,,
2025-11-17T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,672.78,673.0,330.0,Opened the primary butterfly corridor layer.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,,
2025-11-17T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,670.88,672.0,331.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,0.056,,,,
2025-11-17T16:05:00+00:00,SPY,DRIFT_STARTED,DRIFTING,669.24,672.0,,Corridor drift started.,,,,,,,,,,,2.76,
2025-11-17T16:15:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,668.1,672.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.9,3.0
2025-11-17T16:20:00+00:00,SPY,REBUILT,REBUILD,668.61,673.0,330.0,Removed prior layers for rebuild.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,,1.4334,0.2774,,
2025-11-17T16:20:00+00:00,SPY,REBUILT,REBUILD,668.61,672.0,331.0,Removed prior layers for rebuild.,SUPPLEMENTAL,667.0,672.0,677.0,5.0,5.0,1.156,,1.5371,0.3811,,
2025-11-17T16:20:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,668.61,672.0,332.0,Established a fresh primary butterfly corridor layer.,PRIMARY,667.0,672.0,677.0,5.0,5.0,1.156,0.056,,,,
2025-11-17T16:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,670.48,671.0,333.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,666.0,671.0,676.0,5.0,5.0,1.156,0.056,,,,
2025-11-17T18:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,666.56,670.0,,Corridor drift started.,,,,,,,,,,,3.44,
2025-11-17T19:00:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,666.16,670.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.84,2.0
2025-11-17T19:05:00+00:00,SPY,REBUILT,REBUILD,666.41,672.0,332.0,Removed prior layers for rebuild.,PRIMARY,667.0,672.0,677.0,5.0,5.0,1.156,,0.0,-1.156,,
2025-11-17T19:05:00+00:00,SPY,REBUILT,REBUILD,666.41,671.0,333.0,Removed prior layers for rebuild.,SUPPLEMENTAL,666.0,671.0,676.0,5.0,5.0,1.156,,1.4201,0.2641,,
2025-11-17T19:05:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,666.41,670.0,334.0,Established a fresh primary butterfly corridor layer.,PRIMARY,665.0,670.0,675.0,5.0,5.0,1.156,0.056,,,,
2025-11-17T19:10:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,665.97,670.0,334.0,Regime turned TREND_DOWN.,PRIMARY,665.0,670.0,675.0,5.0,5.0,1.156,,1.4586,0.3026,,
2025-11-18T20:05:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,663.27,663.0,335.0,Opened the primary butterfly corridor layer.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,0.056,,,,
2025-11-18T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,662.39,663.0,335.0,Session window closed.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,,1.8195,0.6635,,
2025-11-19T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,663.54,662.0,336.0,Opened the primary butterfly corridor layer.,PRIMARY,657.0,662.0,667.0,5.0,5.0,1.156,0.056,,,,
2025-11-19T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,664.51,664.0,337.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,0.056,,,,
2025-11-19T14:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,665.67,663.0,,Corridor drift started.,,,,,,,,,,,2.67,
2025-11-19T15:10:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,666.55,663.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.55,4.0
2025-11-19T15:15:00+00:00,SPY,REBUILT,REBUILD,666.62,662.0,336.0,Removed prior layers for rebuild.,PRIMARY,657.0,662.0,667.0,5.0,5.0,1.156,,1.4007,0.2447,,
2025-11-19T15:15:00+00:00,SPY,REBUILT,REBUILD,666.62,664.0,337.0,Removed prior layers for rebuild.,SUPPLEMENTAL,659.0,664.0,669.0,5.0,5.0,1.156,,1.6085,0.4525,,
2025-11-19T15:15:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,666.62,663.0,338.0,Established a fresh primary butterfly corridor layer.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,0.056,,,,
2025-11-19T15:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,666.59,663.0,,Corridor drift started.,,,,,,,,,,,3.59,
2025-11-19T15:45:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,664.71,663.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-19T16:35:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,661.24,662.0,339.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,657.0,662.0,667.0,5.0,5.0,1.156,0.056,,,,
2025-11-19T17:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,660.16,664.0,,Corridor drift started.,,,,,,,,,,,3.84,
2025-11-19T17:35:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,659.1,663.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.9,2.0
2025-11-19T17:40:00+00:00,SPY,REBUILT,REBUILD,661.03,663.0,338.0,Removed prior layers for rebuild.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,,1.7048,0.5488,,
2025-11-19T17:40:00+00:00,SPY,REBUILT,REBUILD,661.03,662.0,339.0,Removed prior layers for rebuild.,SUPPLEMENTAL,657.0,662.0,667.0,5.0,5.0,1.156,,1.7917,0.6357,,
2025-11-19T17:40:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,661.03,663.0,340.0,Established a fresh primary butterfly corridor layer.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,0.056,,,,
2025-11-19T17:45:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,660.55,662.0,341.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,657.0,662.0,667.0,5.0,5.0,1.156,0.056,,,,
2025-11-19T20:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,664.02,661.0,,Corridor drift started.,,,,,,,,,,,3.02,
2025-11-19T20:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,663.39,661.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-19T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,663.99,663.0,340.0,Session window closed.,PRIMARY,658.0,663.0,668.0,5.0,5.0,1.156,,1.8204,0.6644,,
2025-11-19T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,663.99,662.0,341.0,Session window closed.,SUPPLEMENTAL,657.0,662.0,667.0,5.0,5.0,1.156,,1.7085,0.5525,,
2025-11-21T16:05:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,652.88,654.0,342.0,Opened the primary butterfly corridor layer.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,0.056,,,,
2025-11-21T16:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,652.24,653.0,343.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,648.0,653.0,658.0,5.0,5.0,1.156,0.056,,,,
2025-11-21T16:35:00+00:00,SPY,DRIFT_STARTED,DRIFTING,656.96,654.0,,Corridor drift started.,,,,,,,,,,,2.96,
2025-11-21T16:45:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,657.62,654.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.62,3.0
2025-11-21T16:50:00+00:00,SPY,REBUILT,REBUILD,658.71,654.0,342.0,Removed prior layers for rebuild.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,,1.3931,0.2371,,
2025-11-21T16:50:00+00:00,SPY,REBUILT,REBUILD,658.71,653.0,343.0,Removed prior layers for rebuild.,SUPPLEMENTAL,648.0,653.0,658.0,5.0,5.0,1.156,,0.0,-1.156,,
2025-11-21T16:50:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,658.71,654.0,344.0,Established a fresh primary butterfly corridor layer.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,0.056,,,,
2025-11-21T16:55:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,660.64,654.0,344.0,Regime turned TREND_UP.,PRIMARY,649.0,654.0,659.0,5.0,5.0,1.156,,0.0,-1.156,,
2025-11-24T18:50:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,669.47,668.0,345.0,Opened the primary butterfly corridor layer.,PRIMARY,663.0,668.0,673.0,5.0,5.0,1.156,0.056,,,,
2025-11-24T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,669.28,668.0,345.0,Session window closed.,PRIMARY,663.0,668.0,673.0,5.0,5.0,1.156,,1.7696,0.6136,,
2025-11-25T14:50:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,667.43,669.0,346.0,Opened the primary butterfly corridor layer.,PRIMARY,664.0,669.0,674.0,5.0,5.0,1.156,0.056,,,,
2025-11-25T15:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,666.47,669.0,,Corridor drift started.,,,,,,,,,,,2.53,
2025-11-25T15:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,668.43,669.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2025-11-25T15:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,669.57,669.0,347.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,664.0,669.0,674.0,5.0,5.0,1.156,0.056,,,,
2025-11-25T16:50:00+00:00,SPY,DRIFT_STARTED,DRIFTING,671.64,669.0,,Corridor drift started.,,,,,,,,,,,2.64,
2025-11-25T17:05:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,672.56,669.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.56,4.0
2025-11-25T17:10:00+00:00,SPY,REBUILT,REBUILD,672.67,669.0,346.0,Removed prior layers for rebuild.,PRIMARY,664.0,669.0,674.0,5.0,5.0,1.156,,1.518,0.362,,
2025-11-25T17:10:00+00:00,SPY,REBUILT,REBUILD,672.67,669.0,347.0,Removed prior layers for rebuild.,SUPPLEMENTAL,664.0,669.0,674.0,5.0,5.0,1.156,,1.5115,0.3555,,
2025-11-25T17:10:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,672.67,669.0,348.0,Established a fresh primary butterfly corridor layer.,PRIMARY,664.0,669.0,674.0,5.0,5.0,1.156,0.056,,,,
2025-11-25T17:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,672.9,669.0,,Corridor drift started.,,,,,,,,,,,3.9,
2025-11-25T17:25:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,673.32,669.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,4.32,3.0
2025-11-25T17:30:00+00:00,SPY,ABORTED,REBUILD,674.11,669.0,348.0,Regime turned TREND_UP.,PRIMARY,664.0,669.0,674.0,5.0,5.0,1.156,,0.0009,-1.1551,,
2025-11-25T19:05:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,673.72,673.0,349.0,Opened the primary butterfly corridor layer.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,0.056,,,,
2025-11-25T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,675.37,673.0,349.0,Session window closed.,PRIMARY,668.0,673.0,678.0,5.0,5.0,1.156,,1.6489,0.4929,,
2025-11-26T15:00:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,677.66,675.0,350.0,Opened the primary butterfly corridor layer.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,0.056,,,,
2025-11-26T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,678.25,677.0,351.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,,
2025-11-26T15:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,678.82,676.0,,Corridor drift started.,,,,,,,,,,,2.82,
2025-11-26T15:55:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,679.56,676.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.56,6.0
2025-11-26T16:00:00+00:00,SPY,REBUILT,REBUILD,679.94,675.0,350.0,Removed prior layers for rebuild.,PRIMARY,670.0,675.0,680.0,5.0,5.0,1.156,,1.3706,0.2146,,
2025-11-26T16:00:00+00:00,SPY,REBUILT,REBUILD,679.94,677.0,351.0,Removed prior layers for rebuild.,SUPPLEMENTAL,672.0,677.0,682.0,5.0,5.0,1.156,,1.5811,0.4251,,
2025-11-26T16:00:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,679.94,676.0,352.0,Established a fresh primary butterfly corridor layer.,PRIMARY,671.0,676.0,681.0,5.0,5.0,1.156,0.056,,,,
2025-11-26T16:05:00+00:00,SPY,DRIFT_STARTED,DRIFTING,680.04,677.0,,Corridor drift started.,,,,,,,,,,,3.04,
2025-11-26T16:20:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,680.83,677.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.83,4.0
2025-11-26T16:25:00+00:00,SPY,REBUILT,REBUILD,680.53,676.0,352.0,Removed prior layers for rebuild.,PRIMARY,671.0,676.0,681.0,5.0,5.0,1.156,,1.4095,0.2535,,
2025-11-26T16:25:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,680.53,677.0,353.0,Established a fresh primary butterfly corridor layer.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,0.056,,,,
2025-11-26T16:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,680.79,677.0,,Corridor drift started.,,,,,,,,,,,3.79,
2025-11-26T16:40:00+00:00,SPY,ABORTED,DRIFTING,681.47,677.0,353.0,Regime turned TREND_UP.,PRIMARY,672.0,677.0,682.0,5.0,5.0,1.156,,1.4144,0.2584,,
2025-11-26T17:20:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,681.01,679.0,354.0,Opened the primary butterfly corridor layer.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,,
2025-11-26T17:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,680.94,680.0,355.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,675.0,680.0,685.0,5.0,5.0,1.156,0.056,,,,
2025-11-26T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,681.12,679.0,354.0,Session window closed.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,,1.6999,0.5439,,
2025-11-26T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,681.12,680.0,355.0,Session window closed.,SUPPLEMENTAL,675.0,680.0,685.0,5.0,5.0,1.156,,1.8101,0.6541,,
2025-11-28T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,681.53,681.0,356.0,Opened the primary butterfly corridor layer.,PRIMARY,676.0,681.0,686.0,5.0,5.0,1.156,0.056,,,,
2025-11-28T15:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,682.52,682.0,357.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,677.0,682.0,687.0,5.0,5.0,1.156,0.056,,,,
2025-12-01T14:30:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,679.67,681.0,356.0,Session window closed.,PRIMARY,676.0,681.0,686.0,5.0,5.0,1.156,,2.8778,1.7218,,
2025-12-01T14:30:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,679.67,682.0,357.0,Session window closed.,SUPPLEMENTAL,677.0,682.0,687.0,5.0,5.0,1.156,,2.5752,1.4192,,
