timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile,drift_count,primary_return_pct
2025-07-25T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6394.0,6380.0,203.0,Session window closed.,SUPPLEMENTAL,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.1409,27.6506,1.5949,6.5306,0.426,0.4,0.026,conservative,,
2025-07-28T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6393.21,6395.0,204.0,Opened the primary butterfly corridor layer.,PRIMARY,6315.0,6395.0,6475.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-28T15:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6387.33,6390.0,205.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6310.0,6390.0,6470.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-28T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6379.87,6395.0,204.0,Session window closed.,PRIMARY,6315.0,6395.0,6475.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.2944,27.8312,1.7484,6.7112,0.426,0.4,0.026,conservative,,
2025-07-28T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6379.87,6390.0,205.0,Session window closed.,SUPPLEMENTAL,6310.0,6390.0,6470.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.4134,27.9711,1.8674,6.8511,0.426,0.4,0.026,conservative,,
2025-07-29T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6396.89,6385.0,206.0,Opened the primary butterfly corridor layer.,PRIMARY,6305.0,6385.0,6465.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-29T13:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6398.67,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.67,,,,,,,,,,
2025-07-29T14:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6397.24,6385.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T14:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6394.89,6390.0,207.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6310.0,6390.0,6470.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-29T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6372.86,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,17.14,,,,,,,,,,
2025-07-29T15:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6378.74,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T16:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6376.38,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.62,,,,,,,,,,
2025-07-29T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6377.57,6390.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6376.2,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.8,,,,,,,,,,
2025-07-29T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6375.34,6385.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T16:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6371.72,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.28,,,,,,,,,,
2025-07-29T16:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6377.14,6385.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6364.29,6385.0,206.0,Session window closed.,PRIMARY,6305.0,6385.0,6465.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.0102,27.4968,1.4642,6.3768,0.426,0.4,0.026,conservative,,
2025-07-29T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6364.29,6390.0,207.0,Session window closed.,SUPPLEMENTAL,6310.0,6390.0,6470.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.6972,27.1286,1.1512,6.0086,0.426,0.4,0.026,conservative,,
2025-07-30T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6376.34,6375.0,208.0,Opened the primary butterfly corridor layer.,PRIMARY,6295.0,6375.0,6455.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-30T14:20:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6385.9,6380.0,209.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-30T18:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6366.68,6385.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,18.32,,,,,,,,,,
2025-07-30T18:55:00+00:00,SPX,ABORTED,DRIFTING,6348.18,6375.0,208.0,Regime turned TREND_DOWN.,PRIMARY,6295.0,6375.0,6455.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.6477,27.0704,1.1017,5.9504,0.426,0.4,0.026,conservative,,
2025-07-30T18:55:00+00:00,SPX,ABORTED,DRIFTING,6348.18,6380.0,209.0,Regime turned TREND_DOWN.,SUPPLEMENTAL,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.3534,26.7241,0.8074,5.6041,0.426,0.4,0.026,conservative,,
2025-07-30T19:00:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6341.25,6380.0,210.0,Opened the primary butterfly corridor layer.,PRIMARY,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-30T19:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6348.03,6380.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,31.97,,,,,,,,,,
2025-07-30T19:25:00+00:00,SPX,ABORTED,DRIFTING,6340.6,6380.0,210.0,Regime turned TREND_DOWN.,PRIMARY,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,21.6983,25.9535,0.1523,4.8335,0.426,0.4,0.026,conservative,,
2025-07-31T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6368.02,6390.0,211.0,Opened the primary butterfly corridor layer.,PRIMARY,6310.0,6390.0,6470.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-31T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6366.38,6390.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,23.62,,,,,,,,,,
2025-07-31T18:05:00+00:00,SPX,ABORTED,DRIFTING,6348.56,6390.0,211.0,Regime turned TREND_DOWN.,PRIMARY,6310.0,6390.0,6470.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,21.6197,25.8609,0.0737,4.7409,0.426,0.4,0.026,conservative,,
2025-07-31T18:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6364.26,6380.0,212.0,Opened the primary butterfly corridor layer.,PRIMARY,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-31T18:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6364.24,6380.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,15.76,,,,,,,,,,
2025-07-31T18:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6368.1,6380.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31T18:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6366.57,6380.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.43,,,,,,,,,,
2025-07-31T19:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6364.51,6375.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31T19:05:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6362.6,6370.0,213.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6290.0,6370.0,6450.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-07-31T19:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6355.46,6375.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,19.54,,,,,,,,,,
2025-07-31T19:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6346.5,6380.0,212.0,Session window closed.,PRIMARY,6300.0,6380.0,6460.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.0201,26.332,0.4741,5.212,0.426,0.4,0.026,conservative,,
2025-07-31T19:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6346.5,6370.0,213.0,Session window closed.,SUPPLEMENTAL,6290.0,6370.0,6450.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.444,26.8307,0.898,5.7107,0.426,0.4,0.026,conservative,,
2025-08-01T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6224.38,6245.0,214.0,Opened the primary butterfly corridor layer.,PRIMARY,6165.0,6245.0,6325.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-01T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6228.29,6245.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,16.71,,,,,,,,,,
2025-08-01T18:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6215.77,6240.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,24.23,,,,,,,,,8.0,
2025-08-01T18:10:00+00:00,SPX,REBUILT,REBUILD,6216.18,6245.0,214.0,Removed prior layers for rebuild.,PRIMARY,6165.0,6245.0,6325.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.2151,26.5615,0.6691,5.4415,0.426,0.4,0.026,conservative,,
2025-08-01T18:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6216.18,6240.0,215.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6160.0,6240.0,6320.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-01T18:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6220.7,6240.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,19.3,,,,,,,,,,
2025-08-01T18:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6228.66,6240.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01T18:40:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6249.28,6245.0,216.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6165.0,6245.0,6325.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-01T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6233.2,6240.0,215.0,Session window closed.,PRIMARY,6160.0,6240.0,6320.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.3069,27.8458,1.7609,6.7258,0.426,0.4,0.026,conservative,,
2025-08-01T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6233.2,6245.0,216.0,Session window closed.,SUPPLEMENTAL,6165.0,6245.0,6325.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.0258,27.5151,1.4798,6.3951,0.426,0.4,0.026,conservative,,
2025-08-04T17:25:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6322.39,6315.0,217.0,Opened the primary butterfly corridor layer.,PRIMARY,6235.0,6315.0,6395.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-04T17:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6323.02,6320.0,218.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6240.0,6320.0,6400.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-04T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6320.72,6315.0,217.0,Session window closed.,PRIMARY,6235.0,6315.0,6395.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.4286,27.989,1.8826,6.869,0.426,0.4,0.026,conservative,,
2025-08-04T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6320.72,6320.0,218.0,Session window closed.,SUPPLEMENTAL,6240.0,6320.0,6400.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.66,28.2613,2.114,7.1413,0.426,0.4,0.026,conservative,,
2025-08-05T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6342.19,6325.0,219.0,Opened the primary butterfly corridor layer.,PRIMARY,6245.0,6325.0,6405.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-05T13:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6342.44,6325.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,17.44,,,,,,,,,,
2025-08-05T14:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6326.14,6325.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T14:20:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6314.7,6320.0,220.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6240.0,6320.0,6400.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-05T14:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6309.9,6325.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,15.1,,,,,,,,,,
2025-08-05T15:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6303.11,6320.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,16.89,,,,,,,,,8.0,
2025-08-05T15:10:00+00:00,SPX,REBUILT,REBUILD,6304.92,6325.0,219.0,Removed prior layers for rebuild.,PRIMARY,6245.0,6325.0,6405.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.6787,27.1068,1.1327,5.9868,0.426,0.4,0.026,conservative,,
2025-08-05T15:10:00+00:00,SPX,REBUILT,REBUILD,6304.92,6320.0,220.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6240.0,6320.0,6400.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.8648,27.3257,1.3188,6.2057,0.426,0.4,0.026,conservative,,
2025-08-05T15:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6304.92,6320.0,221.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6240.0,6320.0,6400.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-05T15:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6300.86,6320.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,19.14,,,,,,,,,,
2025-08-05T16:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6303.78,6315.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T17:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6312.6,6310.0,222.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6230.0,6310.0,6390.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-05T17:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6319.51,6305.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,14.51,,,,,,,,,,
2025-08-05T18:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6318.94,6310.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6304.98,6320.0,221.0,Session window closed.,PRIMARY,6240.0,6320.0,6400.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.1775,27.6936,1.6315,6.5736,0.426,0.4,0.026,conservative,,
2025-08-05T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6304.98,6310.0,222.0,Session window closed.,SUPPLEMENTAL,6230.0,6310.0,6390.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,23.4779,28.0471,1.9319,6.9271,0.426,0.4,0.026,conservative,,
2025-08-06T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6312.47,6310.0,223.0,Opened the primary butterfly corridor layer.,PRIMARY,6230.0,6310.0,6390.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-06T14:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6321.24,6315.0,224.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6235.0,6315.0,6395.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-06T14:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6324.16,6310.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,14.16,,,,,,,,,,
2025-08-06T14:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6314.17,6310.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6324.74,6310.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,14.74,,,,,,,,,,
2025-08-06T15:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6338.94,6315.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,23.94,,,,,,,,,8.0,
2025-08-06T15:30:00+00:00,SPX,REBUILT,REBUILD,6342.12,6310.0,223.0,Removed prior layers for rebuild.,PRIMARY,6230.0,6310.0,6390.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.1332,26.4651,0.5872,5.3451,0.426,0.4,0.026,conservative,,
2025-08-06T15:30:00+00:00,SPX,REBUILT,REBUILD,6342.12,6315.0,224.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6235.0,6315.0,6395.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.352,26.7225,0.806,5.6025,0.426,0.4,0.026,conservative,,
2025-08-06T15:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6342.12,6315.0,225.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6235.0,6315.0,6395.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-06T15:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6336.84,6315.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,21.84,,,,,,,,,,
2025-08-06T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6342.24,6330.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06T16:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6344.85,6330.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,14.85,,,,,,,,,,
2025-08-06T16:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6340.04,6330.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06T16:45:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6341.01,6335.0,226.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6255.0,6335.0,6415.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-06T16:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6342.71,6330.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,12.71,,,,,,,,,,
2025-08-06T16:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6341.68,6335.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6352.01,6315.0,225.0,Session window closed.,PRIMARY,6235.0,6315.0,6395.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.0601,26.3791,0.5141,5.2591,0.426,0.4,0.026,conservative,,
2025-08-06T19:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6352.01,6335.0,226.0,Session window closed.,SUPPLEMENTAL,6255.0,6335.0,6415.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.9441,27.419,1.3981,6.299,0.426,0.4,0.026,conservative,,
2025-08-07T13:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6376.3,6350.0,227.0,Opened the primary butterfly corridor layer.,PRIMARY,6270.0,6350.0,6430.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-07T13:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6377.25,6350.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,27.25,,,,,,,,,,
2025-08-07T14:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6365.84,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T14:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6362.62,6360.0,228.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6280.0,6360.0,6440.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-07T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6346.37,6360.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.63,,,,,,,,,,
2025-08-07T15:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6344.01,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T15:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6341.32,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.68,,,,,,,,,,
2025-08-07T15:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6345.51,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6338.81,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,16.19,,,,,,,,,,
2025-08-07T16:00:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6336.66,6355.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,18.34,,,,,,,,,8.0,
2025-08-07T16:05:00+00:00,SPX,REBUILT,REBUILD,6334.78,6350.0,227.0,Removed prior layers for rebuild.,PRIMARY,6270.0,6350.0,6430.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.9877,27.4703,1.4417,6.3503,0.426,0.4,0.026,conservative,,
2025-08-07T16:05:00+00:00,SPX,REBUILT,REBUILD,6334.78,6360.0,228.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6280.0,6360.0,6440.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,,0.426,,,,1.0,100.0,,22.4681,26.859,0.9221,5.739,0.426,0.4,0.026,conservative,,
2025-08-07T16:05:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6334.78,6355.0,229.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6275.0,6355.0,6435.0,80.0,80.0,80.0,symmetric,7.0,21.546,21.12,0.426,0.426,0.4,0.026,21.546,1.0,100.0,,,,,,,,,,,
2025-08-07T16:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6341.07,6355.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,13.93,,,,,,,,,,
2025-08-07T16:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6344.0,6355.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
